Date;RH;Tmin;year;DOY;RAD;Rain;Pressure;WindSpeed;Tmax;Tair;
21/06/13;88.53;21.19;2013;172;10.14;9.04;942.9;0.64;27.48;23.58;
22/06/13;85.66;20.36;2013;173;11.67;3.79;943.9;0.68;25.47;22.48;
23/06/13;83.09;20.4;2013;174;11.32;9.88;943.8;0.79;27.96;23.28;
24/06/13;88.37;20.36;2013;175;11.17;5.31;944.5;0.67;27.23;23.18;
25/06/13;85.79;20.39;2013;176;12.42;6.07;944.7;0.65;27.09;23.07;
26/06/13;75.48;19.38;2013;177;23.26;1.0;943.9;0.55;29.73;24.16;
27/06/13;71.27;21.09;2013;178;21.07;0.36;943.7;0.45;30.44;24.99;
28/06/13;74.33;20.62;2013;179;14.9;5.02;942.2;0.44;30.83;24.96;
29/06/13;81.19;20.93;2013;180;18.13;7.85;941.1;0.28;29.95;24.31;
30/06/13;79.28;21.12;2013;181;16.76;7.2;941.3;0.23;29.76;24.43;
01/07/13;87.09;20.97;2013;182;16.0;8.88;942.2;0.28;26.94;23.29;
02/07/13;84.26;20.89;2013;183;16.03;4.73;942.9;0.37;28.66;24.01;
03/07/13;85.78;21.12;2013;184;14.93;4.49;943.7;0.41;27.19;23.64;
04/07/13;77.91;20.31;2013;185;18.61;3.78;944.0;0.4;30.02;24.42;
05/07/13;82.57;20.11;2013;186;11.37;1.73;943.5;0.53;27.03;23.11;
06/07/13;83.28;19.4;2013;187;16.61;7.72;942.6;0.6;28.01;23.08;
07/07/13;72.41;19.06;2013;188;15.31;0.24;942.4;0.58;29.66;24.06;
08/07/13;74.28;20.34;2013;189;17.61;1.76;943.7;0.57;30.24;24.82;
09/07/13;83.63;20.81;2013;190;16.22;5.83;944.5;0.63;29.3;24.18;
10/07/13;79.33;21.07;2013;191;16.02;1.0;943.7;0.56;29.29;24.55;
11/07/13;75.39;21.17;2013;192;16.27;0.74;943.1;0.5;28.17;23.97;
12/07/13;75.78;20.36;2013;193;14.44;1.31;942.5;0.38;29.45;24.29;
13/07/13;80.22;21.01;2013;194;19.53;4.47;942.7;0.33;29.15;24.09;
14/07/13;75.12;20.72;2013;195;19.85;2.31;942.4;0.51;29.47;24.53;
15/07/13;68.64;20.46;2013;196;18.47;0.05;941.6;0.6;30.86;25.34;
16/07/13;66.32;20.78;2013;197;16.85;1.23;942.4;0.55;31.41;25.64;
17/07/13;84.6;21.32;2013;198;4.8;10.21;943.2;0.59;29.03;24.25;
18/07/13;83.68;21.32;2013;199;10.61;2.15;943.4;0.56;28.53;24.18;
19/07/13;78.07;21.32;2013;200;16.42;2.57;943.4;0.59;28.98;24.48;
20/07/13;86.0;20.79;2013;201;16.57;5.67;943.7;0.54;26.21;22.98;
21/07/13;83.86;20.84;2013;202;11.97;3.59;943.4;0.73;27.4;23.42;
22/07/13;77.49;20.22;2013;203;15.23;1.84;944.2;0.7;29.13;23.95;
23/07/13;79.88;20.63;2013;204;7.38;1.21;943.7;0.61;28.9;24.18;
24/07/13;77.64;21.27;2013;205;17.02;1.44;942.1;0.73;29.65;24.74;
25/07/13;73.32;21.0;2013;206;13.41;1.13;943.7;0.8;30.33;25.14;
26/07/13;66.71;21.33;2013;207;19.05;0.19;945.1;0.87;30.81;25.53;
27/07/13;64.24;21.1;2013;208;18.88;0.0;943.9;0.74;31.33;25.84;
28/07/13;67.27;21.0;2013;209;15.36;0.78;943.4;0.69;31.38;25.52;
29/07/13;80.9;21.21;2013;210;7.15;1.75;944.8;0.78;28.29;24.05;
30/07/13;70.63;20.99;2013;211;16.85;0.33;945.5;0.69;30.63;25.13;
31/07/13;66.06;20.78;2013;212;18.88;0.0;944.7;0.58;31.48;25.53;
01/08/13;68.07;20.44;2013;213;19.04;1.04;943.5;0.66;31.34;25.2;
02/08/13;74.64;20.43;2013;214;17.15;3.2;943.7;0.68;29.81;24.35;
03/08/13;73.15;20.9;2013;215;8.84;0.83;944.7;0.76;28.46;24.09;
04/08/13;81.46;21.06;2013;216;10.45;1.96;943.9;0.77;27.63;23.72;
05/08/13;74.01;20.78;2013;217;12.85;0.15;944.0;0.72;29.7;24.84;
06/08/13;64.6;21.62;2013;218;20.03;0.35;943.8;0.73;31.77;25.85;
07/08/13;62.57;20.69;2013;219;22.33;0.05;943.0;0.59;32.9;26.22;
08/08/13;60.59;20.81;2013;220;21.88;0.06;941.7;0.44;33.28;26.47;
09/08/13;59.94;20.72;2013;221;22.12;0.39;941.7;0.4;33.37;26.44;
10/08/13;65.03;21.03;2013;222;14.45;0.93;942.6;0.51;32.06;25.93;
11/08/13;76.31;21.4;2013;223;9.57;5.74;943.1;0.46;29.5;24.44;
12/08/13;82.0;19.76;2013;224;10.01;11.06;942.9;0.59;28.17;23.16;
13/08/13;76.41;18.86;2013;225;15.88;2.83;942.1;0.61;29.2;23.27;
14/08/13;78.62;19.22;2013;226;17.54;5.4;940.9;0.38;30.23;24.0;
15/08/13;85.29;21.11;2013;227;13.43;4.16;941.6;0.41;27.81;23.82;
16/08/13;89.46;20.85;2013;228;14.24;8.55;942.1;0.5;27.4;23.67;
17/08/13;74.99;21.2;2013;229;20.57;1.24;942.6;0.63;29.64;24.78;
18/08/13;68.07;20.59;2013;230;19.53;0.18;942.9;0.33;31.38;25.48;
19/08/13;70.59;21.22;2013;231;20.51;0.46;941.9;0.46;31.5;25.64;
20/08/13;68.77;21.71;2013;232;21.15;0.08;941.9;0.49;31.26;25.69;
21/08/13;71.63;20.87;2013;233;12.71;0.61;942.8;0.63;29.08;24.66;
22/08/13;77.9;19.14;2013;234;12.1;8.78;941.5;0.58;29.36;23.6;
23/08/13;90.87;20.41;2013;235;13.05;25.4;940.6;0.7;25.65;22.27;
24/08/13;89.75;20.05;2013;236;8.31;36.36;943.1;0.47;26.55;22.63;
25/08/13;88.71;20.17;2013;237;19.78;10.2;944.3;0.56;27.22;22.93;
26/08/13;84.31;18.75;2013;238;13.41;0.23;943.8;0.55;27.23;23.0;
27/08/13;88.51;20.19;2013;239;12.46;7.84;942.9;0.53;26.45;22.97;
28/08/13;91.23;19.35;2013;240;10.5;5.11;943.6;0.47;24.63;21.55;
29/08/13;85.64;18.94;2013;241;13.91;2.66;943.8;0.42;27.43;22.82;
30/08/13;89.25;20.72;2013;242;17.48;8.58;942.8;0.39;26.68;23.28;
31/08/13;85.73;20.49;2013;243;21.05;7.92;941.8;0.33;28.74;23.97;
01/09/13;85.49;20.55;2013;244;21.11;3.9;942.1;0.38;27.82;23.7;
02/09/13;86.1;20.37;2013;245;18.52;5.88;943.3;0.26;27.86;23.41;
03/09/13;87.61;19.9;2013;246;19.43;8.86;942.9;0.22;26.68;22.72;
04/09/13;87.04;20.37;2013;247;16.4;9.63;942.9;0.38;28.0;23.37;
05/09/13;82.51;19.99;2013;248;24.81;7.08;943.0;0.36;28.68;23.71;
06/09/13;87.96;20.89;2013;249;20.29;7.65;942.4;0.3;27.59;23.65;
07/09/13;90.52;21.23;2013;250;19.9;14.42;941.5;0.3;27.02;23.33;
08/09/13;93.32;20.77;2013;251;18.36;12.86;940.9;0.31;26.05;22.82;
09/09/13;86.16;20.52;2013;252;19.61;2.31;941.3;0.34;28.34;23.96;
10/09/13;93.38;21.15;2013;253;21.93;10.27;940.9;0.38;26.61;23.58;
11/09/13;92.31;21.21;2013;254;17.87;22.43;941.7;0.38;25.6;22.93;
12/09/13;94.04;20.51;2013;255;17.75;11.36;940.4;0.35;25.57;22.69;
13/09/13;85.01;20.25;2013;256;19.34;10.14;938.4;0.3;28.19;23.75;
14/09/13;93.29;21.07;2013;257;16.99;14.62;939.0;0.34;26.02;23.25;
15/09/13;92.47;20.99;2013;258;16.3;7.15;941.1;0.24;26.65;23.33;
16/09/13;91.43;20.78;2013;259;16.08;3.27;941.1;0.27;26.18;23.28;
17/09/13;91.16;21.13;2013;260;15.81;5.37;940.5;0.32;26.15;23.13;
18/09/13;90.97;20.49;2013;261;19.11;14.22;940.7;0.27;27.03;23.49;
19/09/13;92.31;21.32;2013;262;10.5;26.67;941.7;0.34;26.77;23.42;
20/09/13;92.12;21.22;2013;263;13.31;3.86;941.2;0.3;26.33;23.23;
21/09/13;91.93;20.79;2013;264;12.06;3.87;940.2;0.35;27.09;23.57;
22/09/13;91.12;21.23;2013;265;15.96;6.2;940.3;0.27;26.61;23.46;
23/09/13;89.98;20.21;2013;266;11.68;4.4;941.9;0.33;27.14;23.37;
24/09/13;90.01;20.68;2013;267;18.81;3.07;941.7;0.36;27.25;23.68;
25/09/13;90.7;21.61;2013;268;20.32;4.02;941.0;0.4;27.81;24.19;
26/09/13;92.58;21.41;2013;269;17.71;4.59;941.6;0.38;26.56;23.39;
27/09/13;84.36;20.6;2013;270;17.89;2.28;942.3;0.49;26.94;23.18;
28/09/13;85.86;20.03;2013;271;18.5;5.61;943.1;0.27;27.67;23.65;
29/09/13;88.11;20.16;2013;272;20.32;9.15;942.5;0.3;27.58;23.48;
30/09/13;83.99;19.8;2013;273;21.18;1.51;942.2;0.29;27.8;23.46;
01/10/13;86.32;20.44;2013;274;22.51;0.81;941.9;0.42;27.66;23.47;
02/10/13;89.44;20.67;2013;275;21.07;20.1;941.6;0.43;26.59;23.0;
03/10/13;92.06;21.04;2013;276;17.6;10.08;941.8;0.47;26.55;23.15;
04/10/13;88.49;20.38;2013;277;21.38;1.52;942.4;0.4;27.58;23.48;
05/10/13;89.21;20.74;2013;278;19.05;1.85;942.0;0.39;27.01;23.36;
06/10/13;89.48;21.11;2013;279;20.14;5.91;942.3;0.33;27.52;23.65;
07/10/13;90.76;21.03;2013;280;17.2;11.18;942.6;0.38;27.05;23.45;
08/10/13;90.26;20.36;2013;281;10.52;4.3;943.1;0.46;26.81;23.03;
09/10/13;88.59;20.41;2013;282;19.87;0.42;943.0;0.53;26.78;23.24;
10/10/13;91.21;21.0;2013;283;6.0;1.68;942.5;0.56;26.46;23.21;
11/10/13;86.01;19.36;2013;284;19.14;1.94;942.5;0.46;26.55;22.68;
12/10/13;85.93;20.01;2013;285;20.94;1.44;942.5;0.45;27.58;23.31;
13/10/13;89.9;20.07;2013;286;18.68;1.58;942.5;0.49;25.67;22.52;
14/10/13;88.58;19.37;2013;287;19.48;2.56;941.8;0.43;26.46;22.59;
15/10/13;86.66;19.81;2013;288;16.56;1.59;941.5;0.36;27.67;23.43;
16/10/13;86.09;21.11;2013;289;16.87;1.77;941.8;0.36;28.3;24.13;
17/10/13;85.24;21.09;2013;290;18.46;3.27;942.2;0.39;27.56;23.6;
18/10/13;90.51;20.76;2013;291;18.76;5.22;942.0;0.38;26.41;23.0;
19/10/13;87.66;21.23;2013;292;19.24;6.6;942.2;0.37;27.53;23.5;
20/10/13;92.85;20.1;2013;293;16.52;7.57;942.5;0.47;25.72;22.38;
21/10/13;91.46;18.65;2013;294;14.75;5.08;942.9;0.55;26.26;21.8;
22/10/13;90.3;19.27;2013;295;16.44;1.94;942.1;0.36;26.8;22.5;
23/10/13;92.02;19.43;2013;296;13.07;9.48;941.1;0.35;26.65;22.71;
24/10/13;89.26;20.36;2013;297;13.07;3.06;942.2;0.51;26.81;22.89;
25/10/13;87.19;19.25;2013;298;15.81;2.68;943.1;0.47;26.5;22.31;
26/10/13;90.78;19.65;2013;299;15.07;3.49;942.4;0.44;25.15;21.88;
27/10/13;94.21;20.33;2013;300;14.33;6.27;942.0;0.39;25.05;22.2;
28/10/13;92.86;19.97;2013;301;15.94;2.39;942.6;0.47;25.38;22.35;
29/10/13;95.92;20.58;2013;302;6.61;11.5;943.7;0.56;23.93;21.92;
30/10/13;89.24;20.45;2013;303;18.5;1.08;943.0;0.54;26.99;23.22;
31/10/13;89.68;20.82;2013;304;12.08;2.37;942.2;0.47;27.52;23.54;
01/11/13;86.62;20.19;2013;305;21.12;0.42;942.0;0.41;27.86;23.47;
02/11/13;84.35;19.7;2013;306;22.13;0.96;942.4;0.36;27.42;22.94;
03/11/13;83.14;19.97;2013;307;20.21;1.17;942.5;0.27;27.37;22.88;
04/11/13;79.67;17.97;2013;308;21.56;1.03;942.6;0.35;26.92;22.09;
05/11/13;81.78;18.13;2013;309;20.42;0.23;941.6;0.43;27.38;22.34;
06/11/13;82.13;18.74;2013;310;20.22;0.33;941.8;0.35;28.55;23.55;
07/11/13;88.73;21.27;2013;311;17.25;3.7;941.9;0.37;26.64;23.23;
08/11/13;91.59;20.29;2013;312;18.58;9.09;941.1;0.43;26.81;22.86;
09/11/13;95.32;20.38;2013;313;13.3;3.0;941.8;0.44;24.12;21.8;
10/11/13;92.61;20.14;2013;314;10.39;1.67;942.9;0.48;24.42;21.75;
11/11/13;88.75;20.32;2013;315;8.02;1.24;942.8;0.58;25.41;22.23;
12/11/13;90.12;19.56;2013;316;16.95;5.55;942.0;0.58;26.82;22.61;
13/11/13;85.91;20.13;2013;317;16.18;0.79;941.9;0.66;27.18;23.06;
14/11/13;91.61;19.25;2013;318;11.87;6.33;942.4;0.57;25.08;21.85;
15/11/13;92.33;18.94;2013;319;9.98;11.4;942.3;0.56;25.66;21.64;
16/11/13;86.65;20.08;2013;320;17.44;0.17;942.4;0.61;26.71;22.72;
17/11/13;86.44;19.5;2013;321;12.32;0.51;942.2;0.5;27.34;22.82;
18/11/13;85.3;19.96;2013;322;14.79;0.02;941.9;0.47;27.57;22.98;
19/11/13;83.42;17.96;2013;323;21.32;0.98;941.2;0.4;27.41;22.48;
20/11/13;85.74;19.56;2013;324;18.43;2.08;942.4;0.38;27.2;22.63;
21/11/13;85.56;19.55;2013;325;18.61;1.94;943.6;0.41;26.81;22.44;
22/11/13;90.02;19.37;2013;326;16.39;5.24;943.0;0.45;26.62;22.59;
23/11/13;86.52;19.65;2013;327;14.68;1.48;942.7;0.5;26.32;22.33;
24/11/13;83.81;18.99;2013;328;18.54;1.97;943.1;0.53;26.78;22.01;
25/11/13;84.05;18.31;2013;329;17.6;0.58;943.0;0.48;27.06;22.16;
26/11/13;85.17;19.25;2013;330;13.26;0.76;942.1;0.36;27.41;22.95;
27/11/13;86.45;19.26;2013;331;15.2;2.82;942.9;0.73;26.73;22.88;
28/11/13;83.87;18.38;2013;332;7.74;1.43;944.8;1.15;24.81;20.93;
29/11/13;91.35;18.9;2013;333;11.54;5.57;944.7;0.71;25.78;21.62;
30/11/13;87.23;19.19;2013;334;15.93;2.73;944.6;0.7;25.54;21.43;
01/12/13;84.51;18.21;2013;335;15.14;0.27;943.9;0.63;26.3;21.51;
02/12/13;83.34;17.51;2013;336;18.96;0.18;942.9;0.39;26.87;21.72;
03/12/13;81.53;18.74;2013;337;17.12;0.06;943.1;0.31;27.76;22.51;
04/12/13;80.25;18.73;2013;338;18.67;0.0;943.6;0.4;27.56;22.36;
05/12/13;80.99;17.79;2013;339;18.63;0.13;943.9;0.5;27.39;22.03;
06/12/13;83.54;18.68;2013;340;15.36;0.96;943.5;0.51;27.84;22.71;
07/12/13;89.76;20.16;2013;341;9.35;7.45;944.0;0.62;26.9;22.79;
08/12/13;89.67;19.36;2013;342;17.69;5.58;944.6;0.61;25.67;21.68;
09/12/13;90.28;18.56;2013;343;12.77;4.54;944.4;0.6;25.95;21.34;
10/12/13;81.8;17.8;2013;344;18.42;0.68;944.7;0.52;26.59;21.26;
11/12/13;84.32;17.22;2013;345;14.03;0.81;944.4;0.54;27.0;22.02;
12/12/13;83.46;19.81;2013;346;16.17;1.11;944.8;0.75;26.52;22.47;
13/12/13;85.24;19.4;2013;347;9.94;0.82;942.9;0.76;25.77;21.96;
14/12/13;87.78;19.93;2013;348;13.11;1.63;942.4;0.59;26.3;22.08;
15/12/13;91.43;19.37;2013;349;6.69;2.14;943.2;0.6;25.69;21.86;
16/12/13;86.98;18.59;2013;350;6.18;1.24;944.2;0.82;23.47;21.21;
17/12/13;84.08;17.62;2013;351;10.67;2.59;945.1;0.84;25.16;20.46;
18/12/13;82.67;18.35;2013;352;10.69;0.16;944.8;0.87;25.67;21.27;
19/12/13;83.56;19.05;2013;353;13.22;0.78;944.0;0.79;25.78;21.62;
20/12/13;86.39;18.32;2013;354;11.86;1.78;943.1;0.61;26.66;21.48;
21/12/13;87.21;18.04;2013;355;12.11;2.09;942.9;0.63;26.69;21.36;
22/12/13;88.71;17.5;2013;356;13.13;2.87;943.4;0.63;26.68;21.49;
23/12/13;84.13;18.49;2013;357;11.71;2.31;945.1;0.58;26.54;21.76;
24/12/13;80.83;18.52;2013;358;17.81;0.68;945.2;0.75;26.59;21.88;
25/12/13;77.16;17.83;2013;359;14.07;0.02;944.5;0.61;26.32;21.18;
26/12/13;75.49;16.5;2013;360;19.74;0.01;944.5;0.54;26.91;20.77;
27/12/13;82.84;15.91;2013;361;12.74;1.13;944.6;0.54;26.8;20.78;
28/12/13;81.9;17.83;2013;362;9.75;0.73;943.8;0.61;27.44;21.96;
29/12/13;80.11;19.41;2013;363;15.46;1.18;943.2;0.57;27.86;22.72;
30/12/13;79.31;18.98;2013;364;18.13;1.07;943.7;0.65;27.82;22.58;
31/12/13;77.82;19.24;2013;365;12.32;0.47;944.4;0.73;27.39;22.54;
01/01/14;80.7;18.67;2014;1;13.12;2.77;943.6;0.72;27.76;22.14;
02/01/14;83.91;17.18;2014;2;17.4;3.24;942.9;0.61;26.65;20.98;
03/01/14;84.82;18.34;2014;3;12.26;3.19;943.2;0.68;26.23;21.27;
04/01/14;86.92;18.33;2014;4;10.94;2.53;943.0;0.63;27.0;21.56;
05/01/14;78.07;18.28;2014;5;16.85;1.17;943.3;0.5;27.59;22.06;
06/01/14;86.08;18.54;2014;6;11.82;5.5;944.2;0.56;26.62;21.49;
07/01/14;84.08;17.91;2014;7;14.37;4.0;944.6;0.68;26.9;21.58;
08/01/14;87.38;18.74;2014;8;7.96;5.17;944.7;0.72;26.25;21.55;
09/01/14;83.61;18.56;2014;9;14.76;1.44;944.7;0.69;26.63;21.72;
10/01/14;81.62;17.23;2014;10;14.41;1.53;943.9;0.72;27.22;21.58;
11/01/14;83.91;17.86;2014;11;12.74;2.94;944.6;0.59;26.81;21.29;
12/01/14;82.75;17.94;2014;12;15.35;1.88;945.4;0.77;26.53;21.42;
13/01/14;79.5;16.23;2014;13;18.68;0.87;944.8;0.66;26.61;20.92;
14/01/14;78.99;17.86;2014;14;16.78;0.57;944.5;0.57;26.93;21.48;
15/01/14;76.99;17.7;2014;15;13.86;0.55;943.9;0.67;28.4;22.39;
16/01/14;74.75;16.66;2014;16;20.61;0.6;944.1;1.19;24.94;20.47;
17/01/14;74.37;15.74;2014;17;12.86;0.24;944.7;0.81;26.53;20.63;
18/01/14;79.61;17.41;2014;18;8.34;1.22;945.7;1.04;26.13;20.77;
19/01/14;75.2;16.37;2014;19;15.53;0.3;946.5;0.99;26.6;20.91;
20/01/14;74.16;17.97;2014;20;12.84;0.01;945.1;0.99;26.8;21.65;
21/01/14;72.54;17.98;2014;21;14.96;0.07;944.2;0.62;28.44;22.61;
22/01/14;73.69;18.26;2014;22;9.96;0.26;945.0;1.05;27.09;21.7;
23/01/14;73.45;17.03;2014;23;12.0;0.19;945.5;0.84;27.89;21.92;
24/01/14;73.83;19.01;2014;24;15.85;0.37;945.9;0.91;27.87;22.58;
25/01/14;74.37;18.88;2014;25;16.3;0.76;945.4;0.81;28.13;22.57;
26/01/14;72.33;18.33;2014;26;14.44;0.34;943.9;0.75;27.98;22.37;
27/01/14;69.4;17.61;2014;27;15.79;0.35;942.9;0.58;28.71;22.46;
28/01/14;78.0;17.56;2014;28;13.91;1.62;943.4;0.59;28.43;22.0;
29/01/14;66.24;17.22;2014;29;20.72;0.08;943.6;0.54;28.66;21.94;
30/01/14;71.28;17.52;2014;30;17.57;0.15;943.9;0.69;28.8;22.49;
31/01/14;65.28;17.63;2014;31;16.58;0.37;943.3;0.79;28.19;22.16;
01/02/14;69.55;17.46;2014;32;18.84;0.59;943.3;0.72;27.79;21.75;
02/02/14;69.18;16.75;2014;33;20.19;0.1;943.2;0.56;29.09;22.18;
03/02/14;67.44;17.44;2014;34;20.48;0.0;942.9;0.56;29.63;22.94;
04/02/14;66.55;17.73;2014;35;12.07;0.0;943.0;0.54;28.64;22.7;
05/02/14;67.76;18.67;2014;36;18.67;0.24;943.3;0.58;29.75;23.27;
06/02/14;69.93;18.12;2014;37;18.11;0.8;944.2;0.76;28.49;22.4;
07/02/14;68.29;17.52;2014;38;12.79;0.25;944.0;0.74;28.86;22.48;
08/02/14;68.88;18.18;2014;39;19.86;0.66;944.2;0.67;28.7;22.55;
09/02/14;69.85;18.5;2014;40;12.74;0.0;943.7;0.81;29.48;23.2;
10/02/14;68.07;18.79;2014;41;17.91;0.0;943.2;0.87;29.69;23.5;
11/02/14;66.11;18.82;2014;42;18.05;0.0;942.9;0.7;30.19;23.85;
12/02/14;67.11;19.29;2014;43;18.325;0.24;942.2;0.51;31.46;24.68;
13/02/14;66.75;19.77;2014;44;18.6;0.66;942.4;0.62;31.59;24.8;
14/02/14;63.28;19.55;2014;45;14.41;0.05;943.8;0.73;30.75;24.44;
15/02/14;61.93;19.4;2014;46;19.57;0.03;945.2;0.84;30.8;24.29;
16/02/14;64.95;18.93;2014;47;16.81;0.12;945.3;1.1;29.6;23.35;
17/02/14;66.86;18.58;2014;48;17.78;0.27;944.8;0.97;29.69;23.4;
18/02/14;70.08;18.84;2014;49;17.88;0.35;944.1;0.89;29.37;23.44;
19/02/14;63.46;18.39;2014;50;20.5;0.08;943.2;0.84;30.32;23.62;
20/02/14;67.13;17.45;2014;51;16.14;0.2;943.1;0.78;30.62;23.53;
21/02/14;71.99;17.62;2014;52;13.78;1.23;943.0;0.84;30.24;23.17;
22/02/14;68.72;19.17;2014;53;15.0;0.75;943.3;0.86;30.08;23.77;
23/02/14;62.5;17.95;2014;54;20.64;0.0;943.9;0.79;30.61;23.75;
24/02/14;60.05;18.35;2014;55;21.78;0.09;943.5;0.76;30.43;23.56;
25/02/14;67.95;17.12;2014;56;15.36;0.91;943.3;0.72;29.63;22.72;
26/02/14;59.56;18.08;2014;57;23.31;0.03;941.9;0.54;30.93;23.66;
27/02/14;57.81;17.67;2014;58;22.49;0.0;942.1;0.39;32.23;24.45;
28/02/14;57.18;18.74;2014;59;24.42;0.0;943.8;0.41;32.84;25.17;
01/03/14;55.23;18.86;2014;60;21.08;0.0;945.3;0.73;31.31;24.21;
02/03/14;61.8;18.15;2014;61;19.22;0.04;944.4;0.86;30.46;23.64;
03/03/14;59.28;18.43;2014;62;21.21;0.16;943.1;0.62;31.15;24.19;
04/03/14;63.73;18.71;2014;63;18.17;0.25;943.1;0.63;30.95;24.3;
05/03/14;58.85;19.58;2014;64;21.02;0.0;943.3;0.48;30.98;24.4;
06/03/14;57.44;19.14;2014;65;21.73;0.58;943.1;0.37;32.93;25.27;
07/03/14;71.22;19.47;2014;66;21.37;4.47;943.7;0.53;30.6;23.79;
08/03/14;63.12;18.97;2014;67;20.79;0.72;944.6;0.58;31.88;24.43;
09/03/14;59.63;19.42;2014;68;21.04;0.0;945.4;0.57;32.16;25.22;
10/03/14;58.9;19.65;2014;69;21.84;0.0;944.3;0.66;32.27;25.42;
11/03/14;54.94;19.98;2014;70;21.09;0.0;942.1;0.5;32.62;25.39;
12/03/14;53.55;19.08;2014;71;23.97;0.0;941.7;0.32;33.82;25.92;
13/03/14;54.83;19.28;2014;72;20.16;0.01;943.5;0.69;32.87;25.54;
14/03/14;57.46;19.27;2014;73;21.25;0.0;944.8;0.97;30.99;24.59;
15/03/14;58.17;19.31;2014;74;20.41;0.0;943.1;0.78;31.85;25.08;
16/03/14;53.27;19.57;2014;75;22.99;0.0;940.7;0.54;32.54;25.41;
17/03/14;48.22;19.33;2014;76;25.72;0.18;939.9;0.24;34.49;26.29;
18/03/14;62.33;19.3;2014;77;13.05;1.34;942.1;0.63;31.72;25.23;
19/03/14;55.4;19.52;2014;78;19.08;0.02;942.6;0.76;32.55;25.42;
20/03/14;58.42;19.13;2014;79;21.82;0.11;943.1;0.89;32.21;25.18;
21/03/14;52.97;18.87;2014;80;24.26;0.02;943.7;0.86;32.69;25.34;
22/03/14;52.91;19.62;2014;81;21.74;0.0;944.3;0.76;32.37;25.4;
23/03/14;51.41;19.34;2014;82;25.43;0.0;944.9;0.74;32.97;25.38;
24/03/14;56.2;18.68;2014;83;19.49;0.04;943.7;0.69;32.25;25.03;
25/03/14;48.61;18.88;2014;84;26.56;0.0;943.7;0.52;33.99;25.9;
26/03/14;55.02;20.08;2014;85;22.78;0.01;945.2;0.93;32.97;25.93;
27/03/14;55.39;19.64;2014;86;22.25;0.05;945.5;0.93;31.62;25.13;
28/03/14;56.57;19.65;2014;87;18.56;0.0;943.7;0.86;32.37;25.35;
29/03/14;52.73;17.64;2014;88;23.22;0.0;943.5;0.73;33.24;25.09;
30/03/14;55.52;19.01;2014;89;21.06;0.19;944.0;0.78;32.7;25.56;
31/03/14;60.68;19.74;2014;90;20.25;0.4;944.0;1.01;32.43;25.49;
01/04/14;55.5;20.31;2014;91;22.57;0.0;943.8;0.94;32.93;26.12;
02/04/14;55.9;19.85;2014;92;17.47;0.0;943.9;0.79;32.87;26.02;
03/04/14;55.21;20.05;2014;93;22.56;0.0;943.0;0.71;33.12;26.23;
04/04/14;49.97;19.83;2014;94;23.84;0.0;942.2;0.58;34.4;26.75;
05/04/14;49.24;20.73;2014;95;23.09;0.0;942.1;0.64;33.99;26.79;
06/04/14;48.08;20.49;2014;96;23.35;0.0;941.7;0.62;33.51;26.4;
07/04/14;49.81;20.43;2014;97;23.12;0.0;941.2;0.47;35.73;27.84;
08/04/14;48.22;21.97;2014;98;24.01;0.57;942.1;0.52;36.78;29.1;
09/04/14;63.12;19.96;2014;99;26.18;1.12;945.0;1.41;31.17;24.99;
10/04/14;60.72;18.08;2014;100;15.61;0.02;945.5;1.35;30.87;23.93;
11/04/14;55.73;19.4;2014;101;18.05;0.17;944.6;1.04;32.25;25.35;
12/04/14;53.6;18.68;2014;102;23.99;0.21;943.5;0.89;31.18;24.43;
13/04/14;50.87;17.56;2014;103;24.02;0.02;942.2;0.72;32.22;24.82;
14/04/14;52.33;18.32;2014;104;20.06;0.0;940.9;0.52;33.63;26.19;
15/04/14;50.28;20.91;2014;105;23.39;0.13;941.0;0.37;35.3;27.9;
16/04/14;54.76;21.85;2014;106;18.68;0.12;942.0;0.81;31.96;26.6;
17/04/14;53.1;20.9;2014;107;22.92;0.0;942.5;0.89;33.22;26.73;
18/04/14;54.91;21.24;2014;108;20.34;0.0;942.4;0.88;32.76;26.54;
19/04/14;54.34;20.7;2014;109;19.24;0.01;943.2;0.92;33.01;26.6;
20/04/14;50.84;21.09;2014;110;23.76;0.01;943.9;0.87;33.76;27.08;
21/04/14;46.95;20.96;2014;111;24.04;0.0;943.2;0.72;34.1;27.23;
22/04/14;48.37;21.06;2014;112;24.42;0.03;942.0;0.64;34.34;27.47;
23/04/14;50.22;21.38;2014;113;19.8;0.07;942.2;0.7;34.11;27.39;
24/04/14;48.47;21.1;2014;114;24.02;0.0;942.5;0.55;33.79;27.26;
25/04/14;51.64;21.87;2014;115;23.28;0.0;942.4;0.6;35.34;28.18;
26/04/14;48.95;22.27;2014;116;22.69;0.0;942.2;0.7;34.46;27.97;
27/04/14;51.04;21.17;2014;117;20.68;0.0;941.2;0.64;35.25;27.97;
28/04/14;50.72;22.57;2014;118;21.69;0.0;940.1;0.58;36.19;29.04;
29/04/14;53.55;23.27;2014;119;20.94;0.15;939.8;0.51;34.46;28.72;
30/04/14;59.43;23.34;2014;120;18.18;1.09;941.0;0.35;32.88;27.65;
01/05/14;66.62;21.95;2014;121;10.83;6.41;941.4;0.54;31.99;26.29;
02/05/14;67.38;20.57;2014;122;17.88;5.17;941.6;0.46;30.75;25.23;
03/05/14;54.51;21.17;2014;123;18.19;0.43;942.9;0.37;34.08;27.26;
