Date;Tair;Tmin;Tmax;Rain;Pressure;WindSpeed;RH
05/06/2018;21.53;19.79;24.84;21.91;911.8;0.53;90.59
06/06/2018;22.85;18.66;28.66;2.69;910.6;0.48;76.98
07/06/2018;22.74;18.73;28.21;18.12;911.3;0.55;82.15
08/06/2018;21.86;18.35;26.37;3.56;912.5;0.56;84.81
09/06/2018;21.45;18.75;25.32;0.41;913.2;0.66;86.16
10/06/2018;22.12;18.3;27.34;7.93;912.4;0.57;79.72
11/06/2018;22.56;18.05;27.68;8.27;911.1;0.46;80.74
12/06/2018;21.43;20.02;23.52;7.02;910.9;0.31;93.95
13/06/2018;22.03;19.24;25.22;8.52;911.7;0.39;89.66
14/06/2018;22.4;19.23;26.69;7.15;911.8;0.37;85.37
15/06/2018;21.81;19.83;24.64;11.68;911.1;0.22;92.16
16/06/2018;22.2;19.35;27.14;20.36;911.1;0.65;85.86
17/06/2018;21.84;19.09;25.21;7.02;912.6;0.51;91.25
18/06/2018;23.14;19.55;28.05;1.51;913.1;0.45;83.45
19/06/2018;23.52;19.67;28.8;0.65;912.2;0.45;78.21
20/06/2018;22.25;18.71;26.88;4.64;911.6;0.57;87.11
21/06/2018;22.5;18.93;27.34;2.81;911.6;0.6;83.71
22/06/2018;22.68;18.79;27.09;6.65;912;0.37;83.68
23/06/2018;23.29;20.04;28.05;4.79;911.8;0.43;82.5
24/06/2018;22.75;18.22;28.06;0.4;911.8;0.48;76.94
25/06/2018;22.73;19.57;27.52;1.39;912.3;0.59;82.17
26/06/2018;22.02;18.31;26.97;10.01;912.7;0.59;85.15
27/06/2018;21.44;17.17;26.63;5.67;913;0.7;79.91
28/06/2018;22.3;18.79;27.15;0.59;913.5;0.81;81.43
29/06/2018;22.24;18;27.71;0.03;913.9;0.77;77.47
30/06/2018;22.45;18.39;27.9;0.92;913.1;0.63;79.33
01/07/2018;22.41;18.56;27.6;2.43;913;0.59;81.73
02/07/2018;22.35;17.86;28.23;0.48;912.7;0.64;77.13
03/07/2018;21.72;18.15;26.63;0.29;912.8;0.83;80.31
04/07/2018;21.81;18.62;26.55;3.21;912.2;0.91;83.5
05/07/2018;21.81;18.22;26.8;1.2;912.5;0.73;82.54
06/07/2018;22.09;19.51;25.86;1.88;912.7;0.8;85.19
07/07/2018;22.35;18.28;27.88;0.08;913.5;0.86;76.58
08/07/2018;22.4;18.31;27.72;0.32;913.7;0.95;78.91
09/07/2018;22.64;19.06;27.32;0.97;914.2;0.79;81.62
10/07/2018;22.43;19.55;27.12;0.97;914;1.04;80.91
11/07/2018;21.89;18.5;26.77;3.07;913.3;1.05;82.77
12/07/2018;22.03;18.34;26.64;5.03;913.5;0.79;84.14
13/07/2018;22.49;18.54;28.3;5.84;914.4;0.9;79.04
14/07/2018;22.13;18.24;27.31;2.04;914.2;1.07;82.13
15/07/2018;21.71;18.69;25.85;3.61;913.8;0.99;86.02
16/07/2018;22.18;18.29;27;2.05;914.2;0.93;83.31
17/07/2018;22.46;19.01;27.58;2.15;914.8;0.9;81.22
18/07/2018;22.33;19.2;26.8;0.89;914;0.84;83.75
19/07/2018;23.16;18.82;29;0.06;912.8;0.85;75.42
20/07/2018;22.86;18.68;28.58;0.12;913;0.89;75.05
21/07/2018;22.72;19.14;27.54;1.48;912.4;0.86;83.43
22/07/2018;23.69;19.22;29.85;0.23;912.7;0.77;76.34
23/07/2018;23.86;19.09;30.35;0.01;913.1;0.71;68.78
24/07/2018;24.21;18.52;30.93;0.13;913.5;0.64;67.48
25/07/2018;24.72;19.7;31.75;0.55;913.1;0.58;69.15
26/07/2018;24.26;20.15;30.21;0.56;913.1;0.56;72.88
27/07/2018;24.05;19.58;30.55;1.22;913.2;0.74;73.04
28/07/2018;24.08;19.25;31.16;4.89;913.4;0.56;73.13
29/07/2018;22.73;20.3;26.68;9.84;913;0.5;85.91
30/07/2018;23.22;19.74;28.51;12.59;912.8;0.55;80.98
31/07/2018;22.54;19.17;27.37;18.31;912.6;0.53;84.27
01/08/2018;22.6;18.55;27.86;8.46;912.2;0.7;82.27
02/08/2018;22.71;18.5;28.41;2.31;912.2;0.64;81.73
03/08/2018;22.5;18.73;27.5;2.98;912.1;0.59;80.74
04/08/2018;21.81;18.13;27.09;8.52;912.1;0.65;83.66
05/08/2018;21.77;17.45;27.3;1.56;912.4;0.66;81.58
06/08/2018;21.55;18.9;25.5;6.28;912.7;0.81;87.81
07/08/2018;21.35;17.63;26.33;5.06;912.7;0.88;84.36
08/08/2018;22.05;18.24;26.93;1.91;912.6;0.81;82.78
09/08/2018;22.7;18.94;27.55;3;912.8;0.6;85.93
10/08/2018;23.6;19.31;29.55;0.02;913.4;0.76;74.11
11/08/2018;22.89;19.18;28.1;0.08;913.6;0.81;78.12
12/08/2018;23;18.86;28.95;3.41;913.6;0.65;75.83
13/08/2018;22.33;18.52;28.16;12.8;913.4;0.62;77.46
14/08/2018;22.29;18.08;28.2;5.39;912.5;0.6;79.95
15/08/2018;22.69;19.22;27.9;1.11;912.6;0.66;80.5
16/08/2018;22.7;18.73;28.08;1.68;913.6;0.61;77.96
17/08/2018;22.09;19.63;26.16;2.82;914.6;0.53;86.21
18/08/2018;22.88;19.18;28.39;0.6;914;0.67;80.27
19/08/2018;23.34;19.72;28.8;3.68;912.6;0.45;79.62
20/08/2018;23.13;19.73;28.86;7.91;912.7;0.62;81.17
21/08/2018;22.95;19.35;28.85;10.85;913.6;0.7;80.74
22/08/2018;22.56;20.36;26.54;0.5;914;0.86;86.15
23/08/2018;22.49;19.34;27.02;1.21;913.2;0.78;82.7
24/08/2018;22.6;18.88;28.16;5.97;912.4;0.74;79.04
25/08/2018;21.41;18.11;26.64;5.69;913.3;0.71;78.48
26/08/2018;21.8;18;27.82;3.18;913.4;0.7;79
27/08/2018;22.8;18.75;28.9;1.61;912.4;0.71;75.3
28/08/2018;22.65;18.81;28.62;6.29;912.2;0.52;79.89
29/08/2018;21.67;17.88;26.78;4.37;913;0.6;79.18
30/08/2018;22.93;17.63;29.73;1.69;912.2;0.52;73.83
31/08/2018;22.94;18.69;28.8;8.84;911.4;0.53;80.72
01/09/2018;22.85;19.11;27.82;9.02;911.3;0.45;81.22
02/09/2018;22.61;18.46;27.66;7.22;910.8;0.5;80.1
03/09/2018;22.75;18.91;28.02;7.41;910.8;0.53;81.54
04/09/2018;22.99;18.44;28.78;1.16;910.8;0.46;78.34
05/09/2018;23.15;18.98;28.72;1.78;911.2;0.6;79.95
06/09/2018;22.91;20.08;27.51;1.57;911.9;0.5;81.62
07/09/2018;23.35;19.04;29.09;0.72;911.7;0.47;75.56
08/09/2018;22.86;19.11;28.01;7.05;910.5;0.41;79.81
09/09/2018;21.82;19.69;24.69;8.28;909.7;0.36;91.86
10/09/2018;22.64;19.42;27.92;6.28;909.9;0.61;85.57
11/09/2018;23.04;19.13;28.78;10.49;911;0.51;81.66
12/09/2018;22.17;20.01;25.96;14.6;911;0.3;88.91
13/09/2018;22.89;18.97;28;0.32;910.6;0.45;82.29
14/09/2018;22.7;18.57;28.08;1.02;910.8;0.42;80.21
15/09/2018;22.86;19.4;27.56;1.52;910.7;0.42;82.8
16/09/2018;23.14;19.94;27.96;2.07;910.5;0.42;82.37
17/09/2018;23.15;19.48;28.83;1.12;910.9;0.64;80.36
18/09/2018;22.76;18.93;28.33;0.54;910.8;0.63;78.87
19/09/2018;22.92;19.7;28.52;1.86;910.5;0.59;80.88
20/09/2018;22.31;18.51;27.92;13.45;911;0.55;86.85
21/09/2018;21.88;19.39;25.99;5.86;911.5;0.67;88.74
22/09/2018;22.19;19.32;26.82;8.37;910.7;0.64;87.88
23/09/2018;21.99;19.19;26.52;2.16;910.3;0.56;85.78
24/09/2018;22.24;18.52;27.86;0.45;910.9;0.65;76.92
25/09/2018;22.14;17.82;27.75;1.95;911.6;0.62;81.32
26/09/2018;22.11;19.12;26.51;4.35;911.7;0.62;83.76
27/09/2018;22.27;18.69;27.68;1.59;911.3;0.58;81.24
28/09/2018;22.17;17.9;28.08;5.16;912;0.64;77.43
29/09/2018;21.59;18.55;26.87;5.5;911.8;0.62;84.22
30/09/2018;21.9;18.48;27.41;3.25;911.9;0.72;82.11
01/10/2018;22.17;18.31;27.58;2.02;911.8;0.77;80.91
02/10/2018;21.69;18.5;26.99;5.5;911;0.73;86.59
03/10/2018;21.17;17.66;25.96;4.73;910.1;0.67;87.56
04/10/2018;21.02;18.02;25.27;5.46;910;0.74;88.71
05/10/2018;21.22;19.36;24.4;8.93;909.3;0.63;91.47
06/10/2018;20.88;19.02;22.92;18.89;907.7;0.94;96.8
07/10/2018;21.53;18.12;26.31;5.58;909.2;0.77;86.91
08/10/2018;21.59;18.63;25.92;5.21;909.1;1.02;85.19
09/10/2018;22.15;18.96;26.75;4.73;909.7;1.1;85.22
10/10/2018;22.53;19.94;26.23;2.3;910.7;0.7;88.43
11/10/2018;21.86;19.84;24.3;8.85;911.5;0.37;88.47
12/10/2018;22.71;18.57;27.98;1.08;911.2;0.37;80.54
13/10/2018;22.91;19.16;27.87;0.89;910.9;0.42;81.22
14/10/2018;22.78;20.25;27.47;0.6;910.6;0.41;81.82
15/10/2018;22.46;19.53;27.31;4.07;910.3;0.42;83.14
16/10/2018;21.14;18.86;23.84;11;909;0.39;94.22
17/10/2018;21.32;18.77;25.23;5.3;910.4;0.47;87.69
18/10/2018;20.7;18.51;24.31;6.01;911.4;0.54;89.38
19/10/2018;21.15;17.16;26.78;1.9;912.3;0.51;83.13
20/10/2018;21.94;17.93;27.62;0.11;911.4;0.45;76.95
21/10/2018;21.86;18.31;27.2;0.05;911.6;0.68;79.79
22/10/2018;21.75;17.53;27.54;0.02;912.6;0.76;78.4
23/10/2018;21.88;17.91;27.52;0.14;912.9;0.75;79.09
24/10/2018;22.04;18.03;27.89;0.37;912.7;0.68;80.18
25/10/2018;22.43;18.16;28.19;0;911.4;0.59;78.51
26/10/2018;22.74;18.5;28.62;0.04;910.9;0.57;77.68
27/10/2018;22.62;18.85;28.18;3.87;911.8;0.61;82.72
28/10/2018;21.41;18.37;25.77;4.51;913.7;0.86;84.27
29/10/2018;20.42;17.45;25.14;0.95;913.7;1.01;86.64
30/10/2018;21.75;17.7;27.4;0.16;912.9;0.94;80.96
31/10/2018;22.37;17.76;28.38;0.53;912.2;0.55;79.76
01/11/2018;23.7;18.83;29.66;0.63;911;0.47;76.08
02/11/2018;22.5;19.85;26.17;2.15;911.3;0.28;84.59
03/11/2018;23.01;19.87;28.34;1.06;911.5;0.52;80.31
04/11/2018;22.14;19.74;26.43;1.9;911.8;0.34;84.89
05/11/2018;23.16;18.32;29.67;0.03;911.5;0.39;74.24
06/11/2018;23;18.46;29.26;0.63;910.6;0.45;75.14
07/11/2018;22.57;18.17;29;0.58;910.7;0.56;75.88
08/11/2018;22.47;18.17;28.21;0.34;911.2;0.49;78.2
09/11/2018;23.04;18.7;29.63;0.07;911.5;0.58;72.37
10/11/2018;22.04;18.29;28.09;0.01;912.8;0.93;73.76
11/11/2018;21.56;17.53;27.58;0.08;912.5;0.98;74.57
12/11/2018;22.34;17.06;29.38;0.08;911.8;0.68;70.44
13/11/2018;22.83;17.74;29.56;0;912.4;0.68;71.7
14/11/2018;21.49;16.93;27.12;0.36;913.7;1.27;78.87
15/11/2018;17.32;14.12;21.52;1.01;914.7;1.91;82
16/11/2018;17.69;15.02;22.36;1.52;913.9;1.78;84.53
17/11/2018;19.61;16.15;24.05;0.32;913.5;1.29;85.17
18/11/2018;22.42;18.21;28.37;0.1;913;0.98;79.82
19/11/2018;22.48;18.33;28.34;0.08;912.9;0.78;76.38
20/11/2018;22.5;18.6;28.34;0.32;913.4;0.84;78.57
21/11/2018;22.18;18.86;28.01;0.51;914.4;0.97;79.43
22/11/2018;21.88;17.45;28.27;0;914.2;1.07;75.3
23/11/2018;22.04;17.47;28.88;0;912.4;0.82;72
24/11/2018;23.03;17.76;30.67;0;910.6;0.42;68.02
25/11/2018;23.71;16.94;31.56;0;910.9;0.39;63.7
26/11/2018;23.84;18.34;30.63;0.01;912;0.42;67.55
27/11/2018;22.73;18.51;29;0.11;912.6;0.75;73.08
28/11/2018;22.39;17.81;28.83;0.33;912.1;0.7;70.55
29/11/2018;21.21;18.22;25.7;2.78;912.7;0.55;83.57
30/11/2018;22.99;16.74;31;0;912;0.47;59.52
01/12/2018;23.25;16.47;32.01;0;910.3;0.61;56.47
02/12/2018;23.4;16.74;32.1;0;910.3;0.59;58.66
03/12/2018;23.5;16.44;31.97;0;911.2;0.45;55.91
04/12/2018;23.28;18.52;30.02;0.17;912.3;0.68;65.78
05/12/2018;21.74;17.9;28.2;0.22;914.2;1.09;71.98
06/12/2018;20.42;16.75;26.38;2.09;915.4;1.1;79.31
07/12/2018;21.45;16.49;28.16;0.01;915.7;1.08;72.09
08/12/2018;22.33;16.18;30.72;0;914;0.5;59.5
09/12/2018;21.86;16.35;29.15;0.58;914;0.79;69.18
10/12/2018;20.06;17.3;25.47;6.66;915.3;1.32;83.55
11/12/2018;17.87;15.19;20.79;5.96;916.8;1.8;88.86
12/12/2018;17.82;14.75;22.6;1.45;915.3;1.24;86.78
13/12/2018;21.67;15.96;29.83;0;912.7;0.44;66.15
14/12/2018;22.24;15.19;30.47;0.09;912.7;0.41;61.23
15/12/2018;18.79;15.78;23.71;3.63;915.8;1.35;84.47
16/12/2018;16.41;13.86;21.08;0.65;917;1.7;82.51
17/12/2018;16.87;13.92;22.25;0.77;916.2;1.5;80.54
18/12/2018;18.64;14.15;26.1;0.6;913.8;0.88;76.38
19/12/2018;21.31;14.72;29.81;0;910.9;0.64;67.11
20/12/2018;22.07;15.21;30.35;0.31;911;0.59;61.33
21/12/2018;17.59;13.58;22.2;0.82;915.2;1.68;68.47
22/12/2018;17.59;12.81;24.31;0;915;1.31;70.41
23/12/2018;19.82;14.67;26.89;0.51;914.5;1.14;78.3
24/12/2018;20.47;17.01;26.38;3.01;913.2;1.11;83.82
25/12/2018;20.66;16.87;27.33;1.07;912.2;1.01;78.94
26/12/2018;21.02;16.22;28.12;0.21;911.4;0.8;72.03
27/12/2018;22.28;15.58;30.31;0;910.1;0.45;66.07
28/12/2018;22.56;16.38;30.56;0;910.7;0.53;62.38
29/12/2018;21.86;16.01;29.91;0;912.1;0.7;64.36
30/12/2018;21.81;15.12;30.81;0;911.8;0.65;56.83
31/12/2018;22.34;16.81;30.22;0;911.5;0.67;59.83
01/01/2019;21.52;15.86;28.7;0.01;911.2;0.89;68
02/01/2019;21.8;17.3;29.16;0;911.4;0.69;66.27
03/01/2019;22.12;16.11;30.73;0;911.4;0.63;61.45
04/01/2019;22.73;17.34;30.51;0;912.5;0.7;69.1
05/01/2019;21.59;17.37;27.91;0.01;914.2;1.16;72.4
06/01/2019;20.59;16.27;27.08;0.19;914.8;1.17;74.57
07/01/2019;20.17;16.34;26.14;0.62;914.6;0.88;75.79
08/01/2019;20.49;15.98;26.9;0.5;914.9;0.75;75.7
09/01/2019;20.16;16.44;26.33;1.48;915.6;1.02;77.02
10/01/2019;18.88;15.7;24.27;6.48;915.3;1.22;84.58
11/01/2019;18.69;14.91;25.12;1.9;914.5;1.09;81.19
12/01/2019;20.44;14.3;28.92;0.06;914.1;0.55;64.96
13/01/2019;20.52;15.89;27.26;0.83;915.2;1;72.73
14/01/2019;19.37;16.33;25.17;3.41;915.7;1.26;81.38
15/01/2019;19.29;15.3;25.78;1.35;915.4;1.2;78.22
16/01/2019;19.79;15.77;26.25;1.54;915.8;1.23;76.95
17/01/2019;19.7;16.61;25.87;5.97;915.4;1.18;84.17
18/01/2019;19.83;15.93;26.27;2.28;914;0.98;81.3
19/01/2019;21.81;16.15;30.38;0.01;912.2;0.33;63.54
20/01/2019;19.88;16.53;25.32;0.72;915;1.41;78.68
21/01/2019;16.15;13.69;19.52;0.32;916.2;1.72;81.69
22/01/2019;18.87;13.1;26.18;0;914.2;1;76.96
23/01/2019;22.44;15.45;31.88;0;911.6;0.5;59.15
24/01/2019;21.52;15.79;28.76;0;912.6;1;70.66
25/01/2019;21.47;16.96;28.37;0.08;913.5;1.08;70.94
26/01/2019;21.33;16.28;28.53;0.38;911.8;0.74;70.22
27/01/2019;23.16;16.09;31.78;0.08;910.7;0.69;60.5
28/01/2019;20.05;15.15;26.74;0.43;912.7;0.83;66.68
29/01/2019;21.07;13.6;30.5;0;912.5;0.58;59.22
30/01/2019;20.24;15.63;27.14;0;913.4;1.01;69.76
31/01/2019;21.47;15.8;29.5;0;913.8;0.84;64.52
01/02/2019;22.69;16.78;30.68;0;913.3;0.62;62.65
02/02/2019;22.44;17.36;30.37;0;912.6;0.73;58.52
03/02/2019;22.25;15.63;30.65;0;911.4;0.57;59.37
04/02/2019;23.16;15.93;31.94;0;911.2;0.48;59.39
05/02/2019;22.81;17.24;30.66;0;911.9;0.69;64.5
06/02/2019;22.46;16.85;30.56;0;912.1;0.77;62.65
07/02/2019;22.69;16.87;31.05;0;911.9;0.67;61.2
08/02/2019;22.14;17.38;29.48;0.5;913.4;1.12;66.21
09/02/2019;20.67;16.89;26.73;1.26;914.7;1.65;73.03
10/02/2019;20.3;14.83;27.75;0.49;913.9;1.22;68.93
11/02/2019;22.31;16.45;30.17;0;911.6;0.69;61.52
12/02/2019;23.82;16.81;32.73;0.09;911.3;0.36;56.05
13/02/2019;22.09;17.67;28.32;0.72;913.8;1.04;68.22
14/02/2019;21.8;17.39;28.59;1.29;913.3;0.99;71.89
15/02/2019;24.06;16.6;33.33;0;911.7;0.26;57.57
16/02/2019;25.2;17.39;34.77;0;910;0.82;53.06
17/02/2019;24.9;18.12;33.89;0;910.4;0.97;52.65
18/02/2019;25.14;15.77;35.24;0;911.2;0.73;45.57
19/02/2019;25.38;18.07;34.14;0;911.6;0.52;46.16
20/02/2019;24.86;17.26;33.5;0;909.7;0.39;51.08
21/02/2019;24.56;18.03;31.93;0;910.6;0.46;53.52
22/02/2019;24.06;19.38;30.13;1.06;912.2;0.51;62.4
23/02/2019;24.13;18.83;31.56;2.82;912.3;0.37;65.57
24/02/2019;24.06;18.96;31.22;0.45;912.6;0.89;66.58
25/02/2019;23.2;18.29;30.59;0;914.3;1.09;57.53
26/02/2019;22.28;15.96;30.48;0;914.6;1.01;56.61
27/02/2019;22.5;16.46;30.62;0;913.9;0.82;56.94
28/02/2019;23.24;17.04;31.02;0;912.6;0.54;58.23
01/03/2019;23.8;17.94;31.58;0.01;913.4;0.55;58.52
02/03/2019;23.87;17.19;32.06;0.01;913;0.75;57.99
03/03/2019;25.44;18.72;33.9;0.01;911.4;0.36;54.85
04/03/2019;25.2;18.39;32.91;0.01;911.9;0.46;55.85
05/03/2019;23.61;18.57;31.02;0;913.9;1.19;60.59
06/03/2019;22.44;17.99;29.41;0;915.9;1.66;65.05
07/03/2019;22.77;17.24;30.52;0;914.9;1.53;65.49
08/03/2019;23.11;17.69;30.85;0;912.8;1.42;64.5
09/03/2019;24.41;17.62;33.69;0;911.1;0.79;51.71
10/03/2019;24.56;17.61;33.34;0;912;0.8;50.33
11/03/2019;24.39;18.05;32.8;0;913;0.97;54.79
12/03/2019;24.24;19.1;31.91;0;912.9;1.13;58.73
13/03/2019;24.74;17.93;33.83;0;910.9;0.6;47.34
14/03/2019;25.84;18.02;35.42;0;910.3;0.47;41.26
15/03/2019;25.34;18.44;33.8;0;911.8;0.57;47.12
16/03/2019;23.6;18.74;31.36;0;913.3;1.24;60.73
17/03/2019;23.23;18.14;30.93;0;913.1;1.35;59.07
18/03/2019;22.65;17.28;30.06;0;912.8;1.03;58.4
19/03/2019;22.79;15.86;31.2;0;913;0.75;53.81
20/03/2019;22.42;15.34;30.43;0.01;913.1;1.01;57.24
21/03/2019;21.84;16.59;28.79;0.58;914.2;1.36;63.94
22/03/2019;21.45;15.66;28.76;0.12;914.7;1.37;62.12
23/03/2019;21.2;15.29;29.36;0.02;914.9;1.2;55.12
24/03/2019;20.91;13.95;30.17;0;914.5;1.02;48.98
25/03/2019;22.32;14.01;31.47;0;913.1;0.81;54.37
26/03/2019;22.38;17.52;29.11;0;913.3;1.35;64.01
27/03/2019;21.44;16.85;28.25;0.07;914.4;1.68;61.13
28/03/2019;20.64;15.09;28.43;0.99;915.1;1.45;66.28
29/03/2019;21.47;14.36;29.98;0.24;913.4;0.84;55.33
30/03/2019;23.55;14.54;33.49;0;911.1;0.37;49.63
31/03/2019;24.46;15.65;34.14;0;911.6;0.39;49.53
01/04/2019;24.64;18.06;33.29;0;913.2;0.74;55.16
02/04/2019;24.19;17.86;31.99;0.01;914.3;1.06;59.63
03/04/2019;24.97;18.98;32.29;0.04;914.9;1;58.48
04/04/2019;24.92;18.57;32.21;0.06;914.2;0.74;57.39
05/04/2019;25.2;19.28;32.32;1.03;912.1;0.48;57.07
06/04/2019;25.59;18.76;33.41;1.21;911.6;0.49;52.78
07/04/2019;25.99;18.8;34.08;0.45;911.6;0.41;50.98
08/04/2019;25.33;19.15;32.86;3.38;911.2;0.47;60.84
09/04/2019;23.67;20.76;28.22;2.99;910.7;0.4;75.92
10/04/2019;24.2;19.59;30.96;3.37;910.8;0.65;68.21
11/04/2019;26.24;19.21;34.7;0.26;908.8;0.96;58.1
12/04/2019;26.81;18.81;36.02;0;908.6;0.99;49.53
13/04/2019;26.81;18.95;35.35;0;908.7;0.99;50.75
14/04/2019;27.59;18.48;37.18;0;909.6;0.65;43.12
15/04/2019;25.06;20.75;31.19;0.05;912.9;1.08;61.63
16/04/2019;24.66;20.45;30.75;0;913.5;1.08;61.55
17/04/2019;25.19;19.69;32.16;0;911.4;0.67;58.15
18/04/2019;26.32;18.81;34.74;0;908.8;0.78;53.99
19/04/2019;25.53;20.72;31.02;1.5;910.8;0.75;61.65
20/04/2019;21.5;16.95;26.33;3.01;914.6;1.5;71.9
21/04/2019;22.48;15.48;30.51;0.02;914.6;1.23;64.26
22/04/2019;23.97;18.03;31.56;0;913.2;0.88;61.74
23/04/2019;24.99;18.54;32.93;0;911.7;0.68;58.38
24/04/2019;25.57;19.13;33.04;0;910.6;0.28;57.73
25/04/2019;27.03;19.41;35.59;0;909.9;0.63;51.35
26/04/2019;26.21;20.89;33.33;0;911.6;0.77;55.33
27/04/2019;25.08;18.28;32.96;0.01;911.5;0.86;51.92
28/04/2019;25.43;18.31;33.35;0;911.1;0.82;57.2
29/04/2019;26.08;20.33;33.18;0.04;911.2;0.98;61.25
30/04/2019;26.37;20.83;34.06;1.07;911.1;0.82;58.21
01/05/2019;26.33;21.07;33.77;0.76;910.9;0.56;52.68
02/05/2019;24.19;19.9;30.66;6.22;910.9;0.41;71.06
03/05/2019;24;20.68;29.53;10.74;910.1;0.41;77.56
04/05/2019;25.68;19.45;33.62;5.08;909.3;0.4;66.84
05/05/2019;25.57;21.22;31.07;3.98;909.2;0.43;72.38
06/05/2019;25.77;20.91;32.53;2.84;910.9;0.34;67.36
07/05/2019;24.89;20.76;29.88;3.93;911.6;0.29;73.52
08/05/2019;26.45;19.9;34.44;0.33;909.8;0.46;59.86
09/05/2019;27.11;21.25;35.08;0.8;909;0.73;60.5
10/05/2019;26.16;22.33;33.16;3.6;909.5;0.56;68.02
11/05/2019;24.8;21.47;30.35;12.2;909.8;0.61;75.01
12/05/2019;25.09;19.91;31.71;10.12;910.3;0.42;72.54
13/05/2019;26.01;21.64;31.82;2.03;910.4;0.34;70.24
14/05/2019;26.01;21.53;32.55;3.28;910.5;0.35;72.61
15/05/2019;24.7;22.52;28.11;4.52;910.4;0.19;82.45
16/05/2019;24.43;21.67;28.52;4.04;911.3;0.3;78.06
17/05/2019;23.8;20.64;28.92;10.11;910.5;0.49;82.44
18/05/2019;23.14;20.06;28.12;12.16;910;0.4;82.29
19/05/2019;24.8;18.92;31.92;0.61;910.1;0.5;66.78
20/05/2019;24.92;20.49;31.17;6.84;910.2;0.43;68.35
21/05/2019;24.2;20.1;30.1;6.04;908.9;0.41;75.91
22/05/2019;23.67;19.58;29.58;16.82;909;0.44;79.68
23/05/2019;22.78;20.34;26.09;17.51;909.7;0.43;88.22
24/05/2019;22.88;20.18;27.4;5.28;910.1;0.74;85.66
25/05/2019;23.1;19.64;28.44;2.91;910.7;0.66;80.82
26/05/2019;22.84;19.44;27.92;1.2;911.5;0.7;78.07
27/05/2019;22.4;19.96;26.19;4.01;910.8;0.4;81.1
28/05/2019;22.93;19.16;28.63;6.42;909.6;0.34;79.47
29/05/2019;22.88;19.49;28.09;4.47;908.8;0.55;84.64
30/05/2019;23.12;19.4;28.25;0.63;909.8;0.95;78.19
31/05/2019;22.8;19.79;27.17;3.08;910;0.88;80.33
01/06/2019;24.24;19.05;30.66;2.52;909.3;0.68;73.77
02/06/2019;24.39;20.61;29.85;4.02;909.7;0.58;78.41
03/06/2019;24.06;20.76;28.14;9.65;911.1;0.41;82.56
04/06/2019;25;19.81;31.73;7.28;911.9;0.46;73.89
05/06/2019;25.36;21.29;31.3;6.94;911.4;0.55;77.4
06/06/2019;25.13;21.41;30.58;3.2;910.5;0.24;79.27
07/06/2019;23.92;21.48;27.02;2.34;910;0.46;82.93
08/06/2019;23.83;20.49;28.5;3.05;910.4;0.37;83.37
09/06/2019;23.81;21.6;27.02;12.47;911.2;0.32;89.36
10/06/2019;22.93;21.16;26.01;4.46;912.1;0.46;89.14
11/06/2019;22.85;20.39;26.61;5.36;912.4;0.6;85.79
12/06/2019;23.48;19.67;28.89;11.79;912.4;0.52;80.28
13/06/2019;22.63;20.22;26.73;5.45;912.2;0.6;86.43
14/06/2019;23.72;19.81;29.47;0.61;912.6;0.55;74.12
15/06/2019;24.8;20.04;30.99;0;912.2;0.45;72.07
16/06/2019;24.95;19.94;31.05;6.3;910.9;0.47;73.78
17/06/2019;24.78;20.15;30.82;2.93;910.9;0.52;74.1
18/06/2019;24.84;20.43;30.78;2.18;911.6;0.56;75.63
19/06/2019;24.59;20.75;29.24;0.16;911.4;0.59;79.93
20/06/2019;24.48;20.59;30.04;7.82;911.3;0.61;80.14
21/06/2019;24.11;21.03;28.86;12.23;912.4;0.56;84.75
22/06/2019;23.16;21.13;26.21;18.05;913;0.52;90.98
23/06/2019;24.27;20.81;29.94;0.35;912.6;0.67;76.72
24/06/2019;23.84;18.41;29.84;0;912.3;0.64;67.14
25/06/2019;24.17;19.14;30.01;2.65;912.3;0.65;73.35
26/06/2019;23.25;20.1;27.57;3.79;912.6;0.78;83.94
27/06/2019;22.24;18.02;27.37;1.47;912.7;1.04;76.32
28/06/2019;22.81;19.15;27.78;0.36;912.6;1.16;76.24
29/06/2019;22.52;19.24;27.61;2;912.5;0.88;81.33
30/06/2019;23.13;19.76;28.19;3.22;912.9;0.7;82.12
01/07/2019;23.33;19.12;28.98;0.56;913.4;0.73;79.76
02/07/2019;24.38;19.47;30.85;0.02;912.9;0.78;70.79
03/07/2019;23.91;18.84;30.7;0;912.3;0.88;66.47
04/07/2019;23.62;17.85;30.62;0;912.5;0.86;65.75
05/07/2019;24.2;19.1;30.78;0.02;913.1;0.79;64.44
06/07/2019;23.74;19.29;29.82;1.87;913.3;0.77;73.9
07/07/2019;23.36;20.24;28.63;5.28;913.1;0.65;84.9
08/07/2019;23.3;20.42;28.32;3.76;912.8;0.53;82.95
09/07/2019;23.55;19.8;28.82;2.47;913.4;0.47;79.51
10/07/2019;24.94;19.76;31.8;3.08;912.7;0.54;68.18
11/07/2019;23.98;19.62;30.29;6.69;911.8;0.61;73.03
12/07/2019;23.95;18.9;29.69;7.36;910.8;0.54;72.82
13/07/2019;24.23;18.76;30.25;0.08;911.1;0.63;69.59
14/07/2019;24.32;19.23;30.56;1.84;912;0.55;68.28
15/07/2019;22.92;19.1;27.54;11.65;912.4;0.66;81.8
16/07/2019;23.61;18.74;30.37;2.18;913;0.76;71.15
