Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
El Paraiso,1/22/2018,Enero,2018,1,14.35000038,-86.68000031,1069,LEMPIRA,Fruto Consistente,642,11,1.71,Medianamente_resistentes,a realizar
Copan,1/25/2018,Enero,2018,1,14.48209953,-89.04090118,1079,LEMPIRA,Madurez Fisiologica,1061,23,2.17,Medianamente_resistentes,a realizar
Olancho,1/23/2018,Enero,2018,1,14.89999962,-86.19999695,1066,LEMPIRA,Madurez Fisiologica,1075,18,1.67,Medianamente_resistentes,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,15.16940975,-88.30069733,825,LEMPIRA,Madurez Fisiologica,883,13,1.47,Medianamente_resistentes,a realizar
Olancho,1/23/2018,Enero,2018,1,14.43008041,-86.12579346,1022,LEMPIRA,Madurez Fisiologica,604,9,1.49,Medianamente_resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,14.64000034,-88.65000153,992,LEMPIRA,Floracion Loca,866,6,0.69,Medianamente_resistentes,a realizar
El Paraiso,1/23/2018,Enero,2018,1,14.05980015,-86.10900116,836,LEMPIRA,Madurez Fisiologica,940,22,2.34,Medianamente_resistentes,a realizar
Cortes,1/23/2018,Enero,2018,1,15.20454979,-87.00090027,1016,LEMPIRA,Madurez Fisiologica,988,23,2.33,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.15405655,-86.00287628,1044,LEMPIRA,Hojas Nuevas Mayor al 30%,892,4,0.45,Medianamente_resistentes,a realizar
Santa Barbara,1/22/2018,Enero,2018,1,15.20522213,-88.23501587,868,LEMPIRA,Madurez Fisiologica,992,155,15.62,Medianamente_resistentes,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.38000011,-87.33000183,895,CATIMOR,Hojas Nuevas Mayor al 30%,465,10,2.15,Medianamente_resistentes,a realizar
Copan,1/22/2018,Enero,2018,1,14.55300045,-88.57279968,1029,LEMPIRA,Madurez Fisiologica,942,16,1.7,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.32999992,-87.33999634,1005,CATIMOR,Madurez Fisiologica,773,14,1.81,Medianamente_resistentes,a realizar
Francisco Morazan,1/30/2018,Enero,2018,1,13.13589954,-87.22699738,865,MEZCLA,Hojas Nuevas Mayor al 30%,816,19,2.33,Medianamente_resistentes,a realizar
El Paraiso,1/25/2018,Enero,2018,1,14.22000027,-86.30000305,878,LEMPIRA,Madurez Fisiologica,697,17,2.44,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.16186523,-85.95920563,975,LEMPIRA,Hojas Nuevas Mayor al 30%,599,2,0.33,Medianamente_resistentes,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,15.15494156,-88.31177521,1079,LEMPIRA,Madurez Fisiologica,983,22,2.24,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.44464302,-86.67134094,1083,LEMPIRA,Madurez Fisiologica,998,23,2.3,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15,-88.08999634,995,LEMPIRA,Madurez Fisiologica,1096,24,2.19,Medianamente_resistentes,a realizar
Comayagua,1/23/2018,Enero,2018,1,15.00524426,-87.55219269,849,LEMPIRA,Madurez Fisiologica,585,13,2.22,Medianamente_resistentes,a realizar
Santa Barbara,1/22/2018,Enero,2018,1,15.30000019,-88.59999847,706,LEMPIRA,Madurez Fisiologica,717,23,3.21,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.48799992,-88.54589844,871,LEMPIRA,Madurez Fisiologica,948,5,0.53,Medianamente_resistentes,a realizar
El Paraiso,1/25/2018,Enero,2018,1,14.13920021,-85.97669983,775,LEMPIRA,Hojas Nuevas Mayor al 30%,697,4,0.57,Medianamente_resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,15.10000038,-88.59999847,977,LEMPIRA,Hojas Nuevas Mayor al 30%,905,27,2.98,Medianamente_resistentes,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.31000042,-87.36000061,847,LEMPIRA,Fin de Cosecha,739,77,10.42,Medianamente_resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,14.52050018,-89.00160217,833,LEMPIRA,Madurez Fisiologica,957,53,5.54,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.69999981,-87,1096,LEMPIRA,Madurez Fisiologica,1037,58,5.59,Medianamente_resistentes,a realizar
Comayagua,1/23/2018,Enero,2018,1,14.58286953,-88.11325073,1032,LEMPIRA,Madurez Fisiologica,1007,73,7.25,Medianamente_resistentes,a realizar
Olancho,1/24/2018,Enero,2018,1,14.89999962,-85.90000153,1098,LEMPIRA,Madurez Fisiologica,1219,67,5.5,Medianamente_resistentes,a realizar
El Paraiso,1/22/2018,Enero,2018,1,14.35000038,-86.69000244,1029,LEMPIRA,Fruto Consistente,538,0,0,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.44250011,-87.3423996,898,LEMPIRA,Hojas Nuevas Mayor al 30%,586,0,0,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.77789974,-87.45420074,1016,LEMPIRA,Madurez Fisiologica,668,45,6.74,Medianamente_resistentes,a realizar
Cortes,1/25/2018,Enero,2018,1,15.31999969,-86.05999756,850,LEMPIRA,Madurez Fisiologica,946,0,0,Medianamente_resistentes,a realizar
Comayagua,1/26/2018,Enero,2018,1,14.35999966,-87.33000183,1045,LEMPIRA,Madurez Fisiologica,393,28,7.12,Medianamente_resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,14.59741974,-88.85162354,915,LEMPIRA,Madurez Fisiologica,533,0,0,Medianamente_resistentes,a realizar
Olancho,1/23/2018,Enero,2018,1,15.01299953,-88.51280212,923,LEMPIRA,Madurez Fisiologica,687,6,0.87,Medianamente_resistentes,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,14.08802986,-88.33045959,850,LEMPIRA,Fin de Cosecha,809,0,0,Medianamente_resistentes,a realizar
Comayagua,1/23/2018,Enero,2018,1,14.87611008,-87.61805725,940,LEMPIRA,Madurez Fisiologica,1072,48,4.48,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.17770195,-86.14594269,885,LEMPIRA,Madurez Fisiologica,712,26,3.65,Medianamente_resistentes,a realizar
Cortes,1/30/2018,Enero,2018,1,14.99894524,-88.05370331,930,LEMPIRA,Madurez Fisiologica,871,31,3.56,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.65746689,-87.97280121,975,MEZCLA,Madurez Fisiologica,894,33,3.69,Medianamente_resistentes,a realizar
Comayagua,1/23/2018,Enero,2018,1,14.54475975,-88.09927368,971,LEMPIRA,Madurez Fisiologica,994,39,3.92,Medianamente_resistentes,a realizar
Olancho,1/24/2018,Enero,2018,1,14.89999962,-85.90000153,752,LEMPIRA,Madurez Fisiologica,1289,97,7.53,Medianamente_resistentes,a realizar
El Paraiso,1/22/2018,Enero,2018,1,14.17211914,-86.81118774,1099,LEMPIRA,Madurez Fisiologica,913,60,6.57,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15.19999981,-88.69999695,1057,LEMPIRA,Madurez Fisiologica,1131,48,4.24,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.73775005,-87.9861908,978,LEMPIRA,Madurez Fisiologica,1167,75,6.43,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.15999985,-86.75,1005,LEMPIRA,Fruto Consistente,444,29,6.53,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.89999962,-86,1008,LEMPIRA,Madurez Fisiologica,1065,40,3.76,Medianamente_resistentes,a realizar
Francisco Morazan,1/23/2018,Enero,2018,1,14.54076958,-87.41029358,890,MEZCLA,Madurez Fisiologica,729,47,6.45,Medianamente_resistentes,a realizar
Cortes,1/25/2018,Enero,2018,1,15.32999992,-85.44999695,790,LEMPIRA,Madurez Fisiologica,1273,0,0,Medianamente_resistentes,a realizar
Cortes,1/24/2018,Enero,2018,1,15.40999985,-86.20999908,1090,LEMPIRA,Madurez Fisiologica,1087,0,0,Medianamente_resistentes,a realizar
Copan,1/26/2018,Enero,2018,1,14.46000004,-88.48000336,1098,LEMPIRA,Madurez Fisiologica,1069,1,0.09,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.83609962,-88.44550323,1033,LEMPIRA,Madurez Fisiologica,615,0,0,Medianamente_resistentes,a realizar
Cortes,1/26/2018,Enero,2018,1,15.09869957,-87.34020233,978,LEMPIRA,Inicio de Cosecha,966,46,4.76,Medianamente_resistentes,a realizar
Copan,1/26/2018,Enero,2018,1,15,-88.90000153,760,LEMPIRA,Madurez Fisiologica,927,35,3.78,Medianamente_resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.10946846,-88.33429718,879,LEMPIRA,Madurez Fisiologica,991,47,4.74,Medianamente_resistentes,a realizar
Copan,1/22/2018,Enero,2018,1,14.54590034,-89.02030182,765,CATIMOR,Hojas Nuevas Mayor al 30%,911,36,3.95,Medianamente_resistentes,a realizar
Copan,1/24/2018,Enero,2018,1,14.46928596,-88.90605927,1063,LEMPIRA,Fin de Cosecha,885,3,0.34,Medianamente_resistentes,a realizar
Olancho,1/26/2018,Enero,2018,1,14.61116028,-86.71459961,773,LEMPIRA,Madurez Fisiologica,1048,59,5.63,Medianamente_resistentes,a realizar
Copan,1/26/2018,Enero,2018,1,15.20722198,-88.78971863,811,LEMPIRA,Hojas Nuevas Mayor al 30%,947,54,5.7,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.89999962,-85.90000153,920,LEMPIRA,Madurez Fisiologica,1476,87,5.89,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.42313004,-86.03553772,1064,LEMPIRA,Hojas Nuevas Mayor al 30%,720,0,0,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.42313004,-86.03553772,1064,LEMPIRA,Hojas Nuevas Mayor al 30%,892,0,0,Medianamente_resistentes,a realizar
Cortes,1/24/2018,Enero,2018,1,15.42000008,-86.23999786,1096,LEMPIRA,Madurez Fisiologica,554,0,0,Medianamente_resistentes,a realizar
Olancho,1/26/2018,Enero,2018,1,14.96205616,-86.11873627,1000,LEMPIRA,Madurez Fisiologica,1174,0,0,Medianamente_resistentes,a realizar
Olancho,1/26/2018,Enero,2018,1,15.01786613,-86.1459198,725,LEMPIRA,Madurez Fisiologica,902,0,0,Medianamente_resistentes,a realizar
Santa Barbara,1/22/2018,Enero,2018,1,15.20213223,-88.24095917,1003,LEMPIRA,Madurez Fisiologica,1429,83,5.81,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.46109962,-87.37200165,990,LEMPIRA,Madurez Fisiologica,511,30,5.87,Medianamente_resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.0984869,-88.3273468,812,LEMPIRA,Madurez Fisiologica,803,42,5.23,Medianamente_resistentes,a realizar
Olancho,1/24/2018,Enero,2018,1,14.89999962,-85.90000153,1002,LEMPIRA,Madurez Fisiologica,1065,57,5.35,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,15.89999962,-86,800,LEMPIRA,Madurez Fisiologica,1125,69,6.13,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.12198257,-85.93959045,929,LEMPIRA,Hojas Nuevas Mayor al 30%,663,42,6.33,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.80000019,-86.59999847,984,LEMPIRA,Madurez Fisiologica,562,35,6.23,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.48295975,-86.13205719,872,LEMPIRA,Madurez Fisiologica,736,0,0,Medianamente_resistentes,a realizar
Olancho,1/27/2018,Enero,2018,1,14.67776012,-86.55135345,1068,LEMPIRA,Madurez Fisiologica,1064,1,0.09,Medianamente_resistentes,a realizar
Comayagua,1/28/2018,Enero,2018,1,14.5797224,-87.63027954,1035,CATIMOR,Fin de Cosecha,727,20,2.75,Medianamente_resistentes,a realizar
Cortes,1/25/2018,Enero,2018,1,15.23488903,-87.76908875,1093,CATIMOR,Floracion,1080,31,2.87,Medianamente_resistentes,a realizar
Cortes,1/23/2018,Enero,2018,1,15.31999969,-86.69000244,882,LEMPIRA,Madurez Fisiologica,1173,1,0.09,Medianamente_resistentes,a realizar
Copan,1/26/2018,Enero,2018,1,15.0335474,-88.11940765,975,LEMPIRA,Hojas Nuevas Mayor al 30%,1041,1,0.1,Medianamente_resistentes,a realizar
Olancho,1/19/2018,Enero,2018,1,14.89999962,-85.90000153,920,LEMPIRA,Madurez Fisiologica,1422,89,6.26,Medianamente_resistentes,a realizar
Cortes,1/25/2018,Enero,2018,1,15.35999966,-86.01000214,1050,LEMPIRA,Madurez Fisiologica,1228,0,0,Medianamente_resistentes,a realizar
Cortes,1/23/2018,Enero,2018,1,15.31999969,-86.69000244,890,LEMPIRA,Madurez Fisiologica,839,0,0,Medianamente_resistentes,a realizar
Olancho,1/26/2018,Enero,2018,1,14.89358425,-86.11358643,1082,LEMPIRA,Madurez Fisiologica,1074,0,0,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.44626999,-88.20426941,1061,LEMPIRA,Madurez Fisiologica,1041,0,0,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.8906002,-88.42359924,1094,LEMPIRA,Madurez Fisiologica,620,37,5.97,Medianamente_resistentes,a realizar
Olancho,1/24/2018,Enero,2018,1,14.36719322,-86.3109436,859,LEMPIRA,Hojas Nuevas Mayor al 30%,905,26,2.87,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.74592018,-88.34042358,1100,LEMPIRA,Madurez Fisiologica,1113,30,2.7,Medianamente_resistentes,a realizar
Francisco Morazan,1/30/2018,Enero,2018,1,13.14249992,-87.2519989,709,LEMPIRA,Hojas Nuevas Mayor al 30%,791,7,0.88,Medianamente_resistentes,a realizar
Cortes,1/25/2018,Enero,2018,1,15.00884724,-87.22574615,1048,LEMPIRA,Madurez Fisiologica,766,8,1.04,Medianamente_resistentes,a realizar
Santa Barbara,1/26/2018,Enero,2018,1,14.52556992,-88.21618652,712,LEMPIRA,Fin de Cosecha,675,10,1.48,Medianamente_resistentes,a realizar
Cortes,1/24/2018,Enero,2018,1,14.89999962,-88.05999756,985,LEMPIRA,Madurez Fisiologica,1044,307,29.41,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.4533844,-86.66899872,1060,LEMPIRA,Madurez Fisiologica,820,3,0.37,Medianamente_resistentes,a realizar
Copan,1/24/2018,Enero,2018,1,14.47053146,-88.91964722,1058,OBATA,Fin de Cosecha,823,2,0.24,Medianamente_resistentes,a realizar
Santa Barbara,1/26/2018,Enero,2018,1,15.16650009,-88.48100281,972,LEMPIRA,Madurez Fisiologica,729,217,29.77,Medianamente_resistentes,a realizar
Francisco Morazan,1/23/2018,Enero,2018,1,14.50455666,-87.40408325,1092,LEMPIRA,Madurez Fisiologica,851,77,9.05,Medianamente_resistentes,a realizar
Olancho,1/26/2018,Enero,2018,1,14.98821163,-86.31076813,1034,LEMPIRA,Madurez Fisiologica,893,11,1.23,Medianamente_resistentes,a realizar
Cortes,1/23/2018,Enero,2018,1,15.26830959,-86.98280334,762,LEMPIRA,Madurez Fisiologica,796,28,3.52,Medianamente_resistentes,a realizar
Francisco Morazan,1/26/2018,Enero,2018,1,14.71038246,-86.34169006,864,LEMPIRA,Madurez Fisiologica,902,12,1.33,Medianamente_resistentes,a realizar
Cortes,1/23/2018,Enero,2018,1,15.01000023,-88.06999969,908,LEMPIRA,Madurez Fisiologica,568,151,26.58,Medianamente_resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.30000019,-88.59999847,715,LEMPIRA,Madurez Fisiologica,831,416,50.06,Medianamente_resistentes,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,14.96539974,-88.46814728,746,LEMPIRA,Madurez Fisiologica,565,293,51.86,Medianamente_resistentes,a realizar
El Paraiso,1/23/2018,Enero,2018,1,14.02585983,-86.2303009,811,LEMPIRA,Madurez Fisiologica,487,237,48.67,Medianamente_resistentes,a realizar
Olancho,1/26/2018,Enero,2018,1,14.41264534,-86.18874359,988,LEMPIRA,Hojas Nuevas Mayor al 30%,798,2,0.25,Medianamente_resistentes,a realizar
El Paraiso,1/25/2018,Enero,2018,1,13.88920021,-86.35189819,741,MEZCLA,Madurez Fisiologica,647,160,24.73,Medianamente_resistentes,a realizar
Olancho,1/24/2018,Enero,2018,1,14.89999962,-85.90000153,1000,LEMPIRA,Hojas Nuevas Mayor al 30%,698,182,26.07,Medianamente_resistentes,a realizar
El Paraiso,1/18/2018,Enero,2018,1,13.84143734,-86.46511078,711,LEMPIRA,Hojas Nuevas Mayor al 30%,680,176,25.88,Medianamente_resistentes,a realizar
Copan,1/30/2018,Enero,2018,1,14.58500004,-88.83999634,987,LEMPIRA,Fruto Consistente,779,10,1.28,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.46545124,-86.64222717,852,LEMPIRA,Madurez Fisiologica,673,8,1.19,Medianamente_resistentes,a realizar
Olancho,1/23/2018,Enero,2018,1,14.33152962,-86.0150528,1049,LEMPIRA,Madurez Fisiologica,828,10,1.21,Medianamente_resistentes,a realizar
Olancho,1/23/2018,Enero,2018,1,14.33152962,-86.0150528,1049,LEMPIRA,Madurez Fisiologica,701,11,1.57,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.94859982,-86.2562027,1065,LEMPIRA,Madurez Fisiologica,496,57,11.49,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.46310043,-87.34279633,778,LEMPIRA,Hojas Nuevas Mayor al 30%,518,53,10.23,Medianamente_resistentes,a realizar
Olancho,1/24/2018,Enero,2018,1,14.99718666,-88.10632324,899,LEMPIRA,Madurez Fisiologica,914,95,10.39,Medianamente_resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.19999981,-88.69999695,1053,LEMPIRA,Madurez Fisiologica,1115,12,1.08,Medianamente_resistentes,a realizar
Cortes,1/26/2018,Enero,2018,1,15.40875912,-87.65129852,891,LEMPIRA,Madurez Fisiologica,667,126,18.89,Medianamente_resistentes,a realizar
El Paraiso,1/23/2018,Enero,2018,1,14.3091383,-86.34230042,953,LEMPIRA,Madurez Fisiologica,654,132,20.18,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.96049976,-86.26670074,724,LEMPIRA,Hojas Nuevas Mayor al 30%,657,99,15.07,Medianamente_resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,14.88090038,-88.82170105,941,LEMPIRA,Madurez Fisiologica,867,77,8.88,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.16706276,-85.98014832,854,LEMPIRA,Hojas Nuevas Mayor al 30%,846,10,1.18,Medianamente_resistentes,a realizar
El Paraiso,1/22/2018,Enero,2018,1,14.36999989,-86.69000244,893,LEMPIRA,Fruto Consistente,642,10,1.56,Medianamente_resistentes,a realizar
Copan,1/26/2018,Enero,2018,1,14.55000019,-88.51999664,985,LEMPIRA,Madurez Fisiologica,770,12,1.56,Medianamente_resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.12880039,-88.50430298,1042,MEZCLA,Madurez Fisiologica,564,108,19.15,Medianamente_resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,14.7826004,-88.71869659,878,LEMPIRA,Madurez Fisiologica,989,124,12.54,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.75129986,-87.48370361,1057,LEMPIRA,Madurez Fisiologica,599,138,23.04,Medianamente_resistentes,a realizar
Francisco Morazan,1/24/2018,Enero,2018,1,14.42064857,-86.77607727,728,LEMPIRA,Madurez Fisiologica,799,95,11.89,Medianamente_resistentes,a realizar
Comayagua,1/26/2018,Enero,2018,1,14.76150036,-87.42870331,852,LEMPIRA,Madurez Fisiologica,782,181,23.15,Medianamente_resistentes,a realizar
Olancho,1/23/2018,Enero,2018,1,14.43008041,-86.12579346,1022,LEMPIRA,Madurez Fisiologica,562,25,4.45,Medianamente_resistentes,a realizar
Comayagua,1/23/2018,Enero,2018,1,14.94028282,-87.541008,818,LEMPIRA,Madurez Fisiologica,498,61,12.25,Medianamente_resistentes,a realizar
Santa Barbara,1/22/2018,Enero,2018,1,15.30000019,-88.69999695,829,LEMPIRA,Madurez Fisiologica,887,150,16.91,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.03269958,-86.19889832,990,LEMPIRA,Madurez Fisiologica,656,112,17.07,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15.30000019,-88.69999695,949,LEMPIRA,Madurez Fisiologica,1329,112,8.43,Medianamente_resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.30000019,-88.59999847,800,LEMPIRA,Madurez Fisiologica,884,198,22.4,Medianamente_resistentes,a realizar
Santa Barbara,1/19/2018,Enero,2018,1,15.2410059,-88.17303467,924,LEMPIRA,Madurez Fisiologica,941,200,21.25,Medianamente_resistentes,a realizar
El Paraiso,1/22/2018,Enero,2018,1,14.15352345,-86.58415222,1049,LEMPIRA,Madurez Fisiologica,475,121,25.47,Medianamente_resistentes,a realizar
Olancho,1/25/2018,Enero,2018,1,14.89999962,-85.90000153,920,LEMPIRA,Madurez Fisiologica,767,174,22.69,Medianamente_resistentes,a realizar
Cortes,1/24/2018,Enero,2018,1,14.97000027,-88.05000305,838,LEMPIRA,Madurez Fisiologica,1125,245,21.78,Medianamente_resistentes,a realizar
Comayagua,1/26/2018,Enero,2018,1,14.74409962,-87.36810303,792,LEMPIRA,Madurez Fisiologica,639,163,25.51,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.77527428,-88.0736618,753,LEMPIRA,Madurez Fisiologica,453,118,26.05,Medianamente_resistentes,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.35000038,-87.27999878,849,CATIMOR,Hojas Nuevas Mayor al 30%,505,170,33.66,Medianamente_resistentes,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,14.98120022,-88.54969788,840,LEMPIRA,Madurez Fisiologica,648,224,34.57,Medianamente_resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.08615017,-88.44400024,850,LEMPIRA,Madurez Fisiologica,817,296,36.23,Medianamente_resistentes,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.8726368,-87.64633179,958,LEMPIRA,Madurez Fisiologica,306,92,30.07,Medianamente_resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.11219978,-88.39884949,866,LEMPIRA,Madurez Fisiologica,676,323,47.78,Medianamente_resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15.30000019,-88.69999695,900,LEMPIRA,Madurez Fisiologica,915,335,36.61,Medianamente_resistentes,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.31000042,-87.36000061,800,CATIMOR,Fin de Cosecha,743,253,34.05,Medianamente_resistentes,a realizar
El Paraiso,1/22/2018,Enero,2018,1,14.07849979,-86.22100067,724,LEMPIRA,Hojas Nuevas Mayor al 30%,427,127,29.74,Medianamente_resistentes,a realizar
El Paraiso,1/25/2018,Enero,2018,1,14.29587078,-86.29728699,748,LEMPIRA,Floracion Loca,894,158,17.67,Medianamente_resistentes,a realizar
Cortes,1/26/2018,Enero,2018,1,15.24238968,-87.78012848,1053,LEMPIRA,Madurez Fisiologica,644,55,8.54,Medianamente_resistentes,a realizar
Francisco Morazan,1/24/2018,Enero,2018,1,14.40762043,-86.73376465,885,LEMPIRA,Madurez Fisiologica,606,52,8.58,Medianamente_resistentes,a realizar
El Paraiso,1/23/2018,Enero,2018,1,13.8050642,-86.59120941,1020,LEMPIRA,Madurez Fisiologica,514,22,4.28,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.82295609,-86.57458496,998,LEMPIRA,Madurez Fisiologica,485,95,19.59,Medianamente_resistentes,a realizar
El Paraiso,1/25/2018,Enero,2018,1,14.22187614,-86.30903625,877,LEMPIRA,Madurez Fisiologica,631,54,8.56,Medianamente_resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.99520016,-86.21700287,990,LEMPIRA,Madurez Fisiologica,684,144,21.05,Medianamente_resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.86655045,-87.55127716,1100,LEMPIRA,Madurez Fisiologica,598,109,18.23,Medianamente_resistentes,a realizar
