"Date","year","DOY","Tair","RH","RAD","Pressure","WindSpeed","CO2","DegreeDays","PAR","FDiff","VPD","Tmax","Tmin","Rain","HR"
"2003-07-29",2003,210,20.325,90.798,20.659,896.969,0.582,374.76,10.325,9.916,0.326,2.515,23.2,13.4,0,NA
"2003-07-30",2003,211,18.84,97.059,22.665,896.516,0.72,374.76,8.84,10.879,0.289,0.642,23,13,0.8,NA
"2003-07-31",2003,212,20.151,92.461,25.016,896.599,0.858,374.76,10.151,12.008,0.246,1.998,24.2,15.2,1.7,NA
"2003-08-01",2003,213,20.639,90.754,18.05,896.062,0.688,374.76,10.639,8.664,0.382,2.589,23,13.8,0,NA
"2003-08-02",2003,214,20.673,93.634,22.134,895.314,0.634,374.76,10.673,10.624,0.317,1.674,23,13,0.2,NA
"2003-08-03",2003,215,18.523,97.087,14.234,895.248,0.484,374.76,8.523,6.832,0.439,0.621,24.2,14.5,0.6,NA
"2003-08-04",2003,216,18.36,97.254,15.834,894.878,0.479,374.76,8.36,7.601,0.423,0.599,24.9,15,2.6,NA
"2003-08-05",2003,217,19.28,88.434,11.468,895.808,0.363,374.76,9.28,5.505,0.474,2.765,23.8,15,1.9,NA
"2003-08-06",2003,218,19.433,86.266,23.052,896.337,0.715,374.76,9.433,11.065,0.296,3.497,23.9,15.4,0,NA
"2003-08-07",2003,219,21.146,83.54,8.736,896.297,0.318,374.76,11.146,4.193,0.498,5.022,23.4,15.2,10.2,NA
"2003-08-08",2003,220,20.044,89.42,25.504,896.605,0.892,374.76,10.044,12.242,0.244,2.848,24.4,13.5,0,NA
"2003-08-09",2003,221,20.672,84.279,15.087,896.16,0.51,374.76,10.672,7.242,0.422,4.64,24.5,13.2,0,NA
"2003-08-10",2003,222,20.703,83.46,21.572,896.446,0.651,374.76,10.703,10.354,0.319,4.889,24.2,11.4,2,NA
"2003-08-11",2003,223,20.955,81.974,17.813,897.857,0.554,374.76,10.955,8.55,0.374,5.504,22.8,15.4,10.2,NA
"2003-08-12",2003,224,20.885,81.672,10.106,897.556,0.549,374.76,10.885,4.851,0.49,5.466,24.2,13.5,33.9,NA
"2003-08-13",2003,225,20.963,85.422,20.806,897.379,0.693,374.76,10.963,9.987,0.354,4.511,24.2,10.1,0,NA
"2003-08-14",2003,226,19.878,90.425,22.64,898.322,0.657,374.76,9.878,10.867,0.296,2.572,23,11.5,9.2,NA
"2003-08-15",2003,227,20.277,88.927,23.693,897.722,0.706,374.76,10.277,11.373,0.29,3.125,21.5,11.8,13.8,NA
"2003-08-16",2003,228,19.915,92.705,22.412,896.925,0.616,374.76,9.915,10.758,0.296,1.978,20.6,13.8,17,NA
"2003-08-17",2003,229,20.513,87.488,14.782,896.96,0.548,374.76,10.513,7.096,0.44,3.672,22.4,14.3,4.2,NA
"2003-08-18",2003,230,19.885,92.292,16.581,896.219,0.567,374.76,9.885,7.959,0.408,1.941,24.3,13.5,4.1,NA
"2003-08-19",2003,231,21.741,85.544,18.982,894.846,0.634,374.76,11.741,9.111,0.352,4.538,24.3,13.6,1,NA
"2003-08-20",2003,232,22.282,84.852,18.356,893.906,0.62,374.76,12.282,8.811,0.369,4.813,23.9,10.7,0,NA
"2003-08-21",2003,233,22.384,83.259,16.588,895.263,0.533,374.76,12.384,7.962,0.399,5.34,24.5,14.7,9.7,NA
"2003-08-22",2003,234,23.361,82.911,24.644,896.039,0.762,374.76,13.361,11.829,0.276,5.661,24.2,12.2,19.5,NA
"2003-08-23",2003,235,21.09,89.558,9.68,895.719,0.451,374.76,11.09,4.646,0.469,2.831,24.3,12.2,0,NA
"2003-08-24",2003,236,21.979,84.79,15.555,895.366,0.608,374.76,11.979,7.466,0.419,4.584,23.2,12.8,0,NA
"2003-08-25",2003,237,20.443,90.227,8.172,895.876,0.324,374.76,10.443,3.923,0.515,2.426,22.6,16,0.8,NA
"2003-08-26",2003,238,21.573,85.833,17.73,897.351,0.586,374.76,11.572,8.511,0.373,4.336,24.4,15.6,0,NA
"2003-08-27",2003,239,21.27,86.864,13.752,899.03,0.392,374.76,11.27,6.601,0.444,3.654,23.7,16,11,NA
"2003-08-28",2003,240,21.02,92.32,9.029,900.82,0.148,374.76,11.02,4.334,0.491,1.966,24.2,15.5,12,NA
"2003-08-29",2003,241,21.247,90.637,13.082,900.131,0.457,374.76,11.247,6.279,0.449,2.665,23.2,13.6,1.2,NA
"2003-08-30",2003,242,20.651,87.804,14.264,898.358,0.547,374.76,10.651,6.847,0.453,3.226,24.8,14,9.4,NA
"2003-08-31",2003,243,20.079,90.474,9.605,899.322,0.376,374.76,10.079,4.61,0.486,2.366,25,12,29.6,NA
"2003-09-01",2003,244,20.846,89.302,15.657,900.113,0.529,374.76,10.846,7.515,0.418,2.904,20.8,12.4,3.2,NA
"2003-09-02",2003,245,21.968,87.121,16.701,899.535,0.446,374.76,11.968,8.017,0.404,3.674,25.2,14,1.4,NA
"2003-09-03",2003,246,22.675,82.713,19.25,898.345,0.704,374.76,12.675,9.24,0.373,5.259,24.8,14,4.2,NA
"2003-09-04",2003,247,23.859,82.35,23.002,897.803,0.683,374.76,13.859,11.041,0.296,6.012,24.7,14,0,NA
"2003-09-05",2003,248,22.9,85.044,13.838,897.269,0.531,374.76,12.9,6.642,0.426,4.52,25.2,12,9.9,NA
"2003-09-06",2003,249,22.209,85.405,23.959,896.989,0.698,374.76,12.209,11.5,0.281,4.598,26.2,12.1,2.7,NA
"2003-09-07",2003,250,21.486,87.986,15.947,896.625,0.52,374.76,11.486,7.655,0.403,3.527,25,12.7,14.4,NA
"2003-09-08",2003,251,21.503,88.679,11.212,896.67,0.343,374.76,11.503,5.382,0.453,3.132,24.2,12.8,0,NA
"2003-09-09",2003,252,21.947,87.551,16.948,897.248,0.606,374.76,11.947,8.135,0.386,3.666,25,10.4,0,NA
"2003-09-10",2003,253,22.041,84.868,17.313,896.856,0.558,374.76,12.041,8.31,0.398,4.401,24.5,12.7,0,NA
"2003-09-11",2003,254,21.514,85.891,17.526,896.673,0.493,374.76,11.514,8.413,0.367,3.822,24,14.9,7.6,NA
"2003-09-12",2003,255,21.133,84.745,12.726,896.955,0.505,374.76,11.133,6.108,0.423,4.42,23.7,13.5,15.1,NA
"2003-09-13",2003,256,20.54,86.657,10.134,897.918,0.309,374.76,10.54,4.864,0.482,3.477,24.1,14.1,20.2,NA
"2003-09-14",2003,257,21.147,85.011,14.423,897.371,0.553,374.76,11.147,6.923,0.407,4.281,24,16,32,NA
"2003-09-15",2003,258,21.071,83.097,12.405,897.178,0.469,374.76,11.071,5.955,0.455,4.524,24.2,13.9,18.4,NA
"2003-09-16",2003,259,21.72,85.231,18.929,897.085,0.592,374.76,11.72,9.086,0.36,4.312,24.2,14.7,6.7,NA
"2003-09-17",2003,260,21.039,93.148,10.786,896.695,0.257,374.76,11.039,5.177,0.459,1.964,25.9,14.2,20.5,NA
"2003-09-18",2003,261,21.155,91.088,11.82,895.48,0.353,374.76,11.155,5.674,0.469,2.413,25.2,13.9,8.5,NA
"2003-09-19",2003,262,20.791,90.405,6.988,895.927,0.328,374.76,10.791,3.354,0.5,2.519,25,13.5,1.2,NA
"2003-09-20",2003,263,21.648,83.154,8.751,896.613,0.616,374.76,11.648,4.2,0.502,4.794,23.8,12.6,7.2,NA
"2003-09-21",2003,264,20.966,87.756,11.102,896.842,0.411,374.76,10.966,5.329,0.459,3.489,24.8,13.9,1.6,NA
"2003-09-22",2003,265,23.943,78.491,19.956,894.706,0.965,374.76,13.943,9.579,0.348,8.032,23,14.7,30.3,NA
"2003-09-23",2003,266,21.479,90.753,10.445,895.101,0.331,374.76,11.479,5.014,0.493,2.526,23.6,14.8,0,NA
"2003-09-24",2003,267,22.069,88.998,13.335,897.142,0.48,374.76,12.069,6.401,0.435,3.231,24.5,15.6,8.8,NA
"2003-09-25",2003,268,22.149,87.144,12.341,897.847,0.269,374.76,12.149,5.923,0.421,3.578,23.4,12.9,4.5,NA
"2003-09-26",2003,269,22.822,84.867,13.771,897.25,0.354,374.76,12.822,6.61,0.404,4.478,23.3,13,102.8,NA
"2003-09-27",2003,270,23.413,82.989,23.556,897.167,0.697,374.76,13.413,11.307,0.242,5.475,23.7,14.7,17,NA
"2003-09-28",2003,271,22.112,84.303,13.435,897.087,0.354,374.76,12.112,6.449,0.383,4.317,23.6,13.3,3.7,NA
"2003-09-29",2003,272,21.161,87.863,9.426,897.332,0.316,374.76,11.161,4.524,0.428,3.204,24.2,14,38.2,NA
"2003-09-30",2003,273,20.647,87.498,12.852,898.28,0.434,374.76,10.647,6.169,0.395,3.315,25.1,14.2,6.7,NA
"2003-10-01",2003,274,23.64,81.143,23.408,899.498,0.628,374.76,13.64,11.236,0.251,6.086,24.2,12.5,2.2,NA
"2003-10-02",2003,275,21.878,87.852,12.51,898.885,0.361,374.76,11.878,6.005,0.396,3.439,24.2,13.9,0.1,NA
"2003-10-03",2003,276,21.941,90.145,12.489,897.621,0.238,374.76,11.941,5.995,0.416,2.767,23.4,12.4,20.5,NA
"2003-10-04",2003,277,22.08,90.299,15.869,898.615,0.376,374.76,12.08,7.617,0.356,2.875,24.1,13.1,27.2,NA
"2003-10-05",2003,278,22.57,83.019,22.268,899.351,0.677,374.76,12.57,10.689,0.264,5.042,23.1,13.8,24.9,NA
"2003-10-06",2003,279,20.691,82.875,11.818,898.814,0.525,374.76,10.691,5.673,0.43,4.312,24,14.1,15.3,NA
"2003-10-07",2003,280,20.91,81.517,21.227,898.466,0.651,374.76,10.91,10.189,0.287,4.836,24.4,14.4,18,NA
"2003-10-08",2003,281,20.136,90.532,8.122,898.66,0.13,374.76,10.136,3.899,0.458,2.277,23.3,15.5,0.8,NA
"2003-10-09",2003,282,21.602,79.97,24.75,897.512,0.726,374.76,11.602,11.88,0.213,5.792,23.8,15.6,0,NA
"2003-10-10",2003,283,21.288,80.6,21.036,897.535,0.618,374.76,11.288,10.097,0.276,5.449,25.5,14.8,5.7,NA
"2003-10-11",2003,284,20.52,82.755,16.438,898.666,0.522,374.76,10.52,7.89,0.362,4.68,25.5,15.3,3.7,NA
"2003-10-12",2003,285,21.708,84.329,18.647,897.951,0.4,374.76,11.708,8.951,0.325,4.483,25.3,13.8,0.2,NA
"2003-10-13",2003,286,20.575,87.918,11.49,896.522,0.221,374.76,10.575,5.515,0.422,3.026,24,15.5,3.5,NA
"2003-10-14",2003,287,20.742,89.679,7.231,895.524,0.114,374.76,10.742,3.471,0.472,2.619,23.2,14.9,1.4,NA
"2003-10-15",2003,288,20.769,90.338,10.417,895.855,0.157,374.76,10.769,5,0.449,2.531,21.5,16.1,0.3,NA
"2003-10-16",2003,289,21.033,83.014,9.331,895.585,0.214,374.76,11.033,4.479,0.445,4.44,22.6,13.3,0.8,NA
"2003-10-17",2003,290,20.025,82.394,8.023,895.591,0.203,374.76,10.025,3.851,0.459,4.21,21.5,16,1.5,NA
"2003-10-18",2003,291,20.102,80.884,9.895,895.984,0.239,374.76,10.102,4.75,0.456,4.617,21.5,16.1,0.2,NA
"2003-10-19",2003,292,19.676,90.304,14.963,896.249,0.414,374.76,9.676,7.182,0.351,2.242,21.9,15.6,0.1,NA
"2003-10-20",2003,293,20.443,80.173,15.387,896.56,0.442,374.76,10.443,7.386,0.353,5.127,21.1,15.4,0.2,NA
"2003-10-21",2003,294,20.35,80.032,19.238,896.582,0.565,374.76,10.35,9.234,0.293,5.086,20.5,15.2,1.5,NA
"2003-10-22",2003,295,19.943,82.198,14.275,896.566,0.386,374.76,9.943,6.852,0.394,4.469,19.2,15.3,0.2,NA
"2003-10-23",2003,296,20.71,85.266,11.831,896.566,0.438,374.76,10.71,5.679,0.408,3.849,19.3,15.4,0.9,NA
"2003-10-24",2003,297,20.092,91.987,8.814,896.583,0.202,374.76,10.092,4.231,0.455,1.935,20.1,14,0,NA
"2003-10-25",2003,298,19.747,94.355,9.857,897.238,0.25,374.76,9.747,4.732,0.451,1.331,22.4,12.5,0,NA
"2003-10-26",2003,299,19.99,93.831,12.208,897.338,0.325,374.76,9.99,5.86,0.403,1.715,22.1,12.2,0.8,NA
"2003-10-27",2003,300,21.325,90.547,18.818,898.038,0.521,374.76,11.325,9.033,0.318,2.902,22.9,15.8,1.4,NA
"2003-10-28",2003,301,20.395,91.67,13.81,898.101,0.478,374.76,10.395,6.629,0.391,2.326,21.9,15.7,5.4,NA
"2003-10-29",2003,302,20.091,90.566,11.353,897.761,0.425,374.76,10.091,5.45,0.413,2.558,23.8,14.5,10.2,NA
"2003-10-30",2003,303,20.338,83.465,20.71,897.728,0.677,374.76,10.338,9.941,0.267,4.433,23.6,14.6,0.1,NA
"2003-10-31",2003,304,20.146,88.633,12.302,898.363,0.44,374.76,10.146,5.905,0.412,2.942,22.2,13.8,0,NA
"2003-11-01",2003,305,20.38,84.758,15.812,898.528,0.588,374.76,10.38,7.59,0.351,4.088,23.9,16,0,NA
"2003-11-02",2003,306,19.794,84.618,10.687,898.401,0.23,374.76,9.794,5.13,0.404,4.182,21.3,13,0.2,NA
"2003-11-03",2003,307,20.115,90.294,13.433,897.695,0.483,374.76,10.115,6.448,0.383,2.738,22,10.3,0,NA
"2003-11-04",2003,308,17.678,95.036,4.733,898.428,0.37,374.76,7.678,2.272,0.477,0.964,22.2,10.4,0,NA
"2003-11-05",2003,309,18.935,80.412,15.648,900.018,0.699,374.76,8.935,7.511,0.355,4.76,22.6,9.7,0,NA
"2003-11-06",2003,310,16.5,97.617,2.936,899.609,0.114,374.76,6.5,1.409,0.479,0.444,21.5,15,0,NA
"2003-11-07",2003,311,18.159,95.604,8.325,898.451,0.316,374.76,8.159,3.996,0.453,1.003,21.7,16.6,0,NA
"2003-11-08",2003,312,18.784,93.701,5.929,897.863,0.133,374.76,8.784,2.846,0.478,1.366,21.1,16,0,NA
"2003-11-09",2003,313,20.778,90.873,13.088,897.07,0.449,374.76,10.778,6.282,0.405,2.529,20.9,14.5,1,NA
"2003-11-10",2003,314,20.08,96.824,8.309,896.884,0.268,374.76,10.08,3.988,0.46,0.84,21.5,15.1,1.4,NA
"2003-11-11",2003,315,19.983,89.171,14.435,897.738,0.538,374.76,9.982,6.929,0.374,2.921,21.7,14.6,0,NA
"2003-11-12",2003,316,20.107,86.271,19.58,898.538,0.605,374.76,10.107,9.399,0.28,3.675,20.5,14.6,0,NA
"2003-11-13",2003,317,20.116,85.584,17.79,898.599,0.55,374.76,10.116,8.539,0.315,3.885,20.7,15.5,3,NA
"2003-11-14",2003,318,20.832,87.154,17.157,898.536,0.608,374.76,10.832,8.235,0.317,3.5,20.3,14.3,0.6,NA
"2003-11-15",2003,319,19.451,93.496,8.217,898.932,0.368,374.76,9.451,3.944,0.46,1.506,21.3,15.2,0,NA
"2003-11-16",2003,320,20.719,85.05,20.04,899.305,0.598,374.76,10.719,9.619,0.265,4.561,22.4,14.5,5.3,NA
"2003-11-17",2003,321,19.118,93.281,11.759,899.822,0.579,374.76,9.118,5.644,0.417,1.714,22.1,15.7,0,NA
"2003-11-18",2003,322,17.624,99.279,3.935,899.505,0.37,374.76,7.624,1.889,0.479,0.145,24.7,12.6,0,NA
"2003-11-19",2003,323,18.156,99.1,3.886,898.226,0.259,374.76,8.156,1.865,0.479,0.189,22.7,14.6,0,NA
"2003-11-20",2003,324,19.04,98.722,6.473,897.199,0.303,374.76,9.04,3.107,0.471,0.294,15,14,0.4,NA
"2003-11-21",2003,325,20.098,96.953,8.274,896.411,0.466,374.76,10.098,3.971,0.448,0.802,17.5,11.6,0,NA
"2003-11-22",2003,326,18.45,97.813,5.74,897.732,0.524,374.76,8.45,2.755,0.476,0.471,21.2,11.4,0,NA
"2003-11-23",2003,327,17.875,91.778,4.448,899.57,0.339,374.76,7.875,2.135,0.479,2.161,24.6,8.3,26.9,NA
"2003-11-24",2003,328,19.688,88.109,4.392,899.54,0.279,374.76,9.688,2.108,0.479,3.279,22.5,9,0,NA
"2003-11-25",2003,329,19.882,90.343,7.923,895.326,0.347,374.76,9.882,3.803,0.447,2.456,20,12.9,0,NA
"2003-11-26",2003,330,19.573,89.429,11.104,893.967,0.615,374.76,9.573,5.33,0.408,2.655,23,13.9,0,NA
"2003-11-27",2003,331,17.578,94.927,3.488,894.163,0.507,374.76,7.578,1.674,0.479,1.027,23.8,12.9,0,NA
"2003-11-28",2003,332,18.557,94.118,5.816,895.409,0.339,374.76,8.557,2.792,0.473,1.293,21.5,12.4,8,NA
"2003-11-29",2003,333,19.278,92.471,5.09,896.376,0.305,374.76,9.278,2.443,0.461,1.77,16.2,14.1,4.3,NA
"2003-11-30",2003,334,18.668,92.028,2.308,896.597,0.5,374.76,8.668,1.108,0.479,1.745,14.9,11.8,0,NA
"2003-12-01",2003,335,17.361,94.493,3.314,896.315,0.664,374.76,7.361,1.59,0.479,1.098,18.3,12.9,0,NA
"2003-12-02",2003,336,16.101,92.178,3.341,896.763,0.425,374.76,6.101,1.604,0.479,1.524,17.6,12.6,0.2,NA
"2003-12-03",2003,337,15.954,94.92,4.055,897.084,0.432,374.76,5.954,1.947,0.478,0.933,17,11.8,0,NA
"2003-12-04",2003,338,16.935,88.877,12.367,897.355,0.399,374.76,6.935,5.936,0.394,2.472,18.1,12.9,0.2,NA
"2003-12-05",2003,339,17.567,91.596,7.514,897.901,0.391,374.76,7.567,3.607,0.449,1.826,18.5,13.6,2,NA
"2003-12-06",2003,340,17.246,95.45,1.457,897.776,0.462,374.76,7.246,0.699,0.479,0.894,16,10.8,0,NA
"2003-12-07",2003,341,17.117,95.256,4.487,897.155,0.368,374.76,7.117,2.154,0.475,0.941,13.7,10.8,0,NA
"2003-12-08",2003,342,15.707,95.233,3.859,896.688,0.158,374.76,5.707,1.852,0.479,0.861,14.5,3.5,0,NA
"2003-12-09",2003,343,16.079,93.886,2.841,897.184,0.177,374.76,6.079,1.364,0.479,1.128,24.5,7.4,0,NA
"2003-12-10",2003,344,16.232,92.263,8.281,898.153,0.342,374.76,6.232,3.975,0.433,1.542,23.2,7,0,NA
"2003-12-11",2003,345,17.505,95.45,2.761,898.365,0.277,374.76,7.505,1.326,0.479,0.911,20,11.8,0,NA
"2003-12-12",2003,346,19.482,90.019,12.701,897.345,0.42,374.76,9.482,6.096,0.369,2.564,24.9,7.6,0,NA
"2003-12-13",2003,347,18.425,83.462,15.345,896.709,0.454,374.76,8.425,7.365,0.341,4.016,23.8,9.2,0,NA
"2003-12-14",2003,348,18.701,80.924,17.62,896.89,0.708,374.76,8.701,8.457,0.302,4.846,20.6,11.2,0,NA
"2003-12-15",2003,349,18.668,82.24,13.139,896.92,0.527,374.76,8.668,6.307,0.385,4.18,15.7,12.9,0,NA
"2003-12-16",2003,350,20.053,75.894,18.846,895.126,0.57,374.76,10.053,9.046,0.279,6.341,21.7,12.6,0,NA
"2003-12-17",2003,351,20.083,82.209,16.325,894.132,0.617,374.76,10.083,7.836,0.325,4.759,19.5,13.6,2,NA
"2003-12-18",2003,352,20.693,83.13,13.823,895.472,0.518,374.76,10.693,6.635,0.383,4.511,11.6,9.7,0,NA
"2003-12-19",2003,353,19.299,84.003,6.513,897.026,0.948,374.76,9.299,3.126,0.453,3.789,13,9.3,0,NA
"2003-12-20",2003,354,19.097,78.886,8.773,896.82,1.064,374.76,9.097,4.211,0.423,5.088,11.9,7.9,0,NA
"2003-12-21",2003,355,17.194,88.077,2.624,897.355,0.262,374.76,7.194,1.259,0.478,2.463,17.2,7.9,0,NA
"2003-12-22",2003,356,18.428,83.955,8.54,897.665,0.4,374.76,8.428,4.099,0.417,3.656,17.5,11.3,0,NA
"2003-12-23",2003,357,19.75,79.771,16.014,897.761,0.77,374.76,9.75,7.687,0.327,5.246,21.5,7.4,0,NA
"2003-12-24",2003,358,17.219,93.047,2.322,897.878,0.792,374.76,7.219,1.114,0.478,1.385,15.6,12.5,0,NA
"2003-12-25",2003,359,18.384,89.56,2.729,897.834,0.522,374.76,8.384,1.31,0.477,2.266,19.7,8.8,0,NA
"2003-12-26",2003,360,19.379,87.707,16.278,899.937,0.821,374.76,9.379,7.814,0.321,3.531,20.9,6.5,0,NA
"2003-12-27",2003,361,18.854,96.149,16.651,900.892,0.799,374.76,8.854,7.992,0.319,0.887,19.8,13.3,0,NA
"2003-12-28",2003,362,19.64,92.809,9.232,902.872,0.732,374.76,9.64,4.432,0.434,2.041,22.1,9.5,0.1,NA
"2003-12-29",2003,363,18.745,92.31,7.529,902.323,0.464,374.76,8.745,3.614,0.442,1.889,23.2,10.3,0,NA
"2003-12-30",2003,364,19.106,89.48,4.496,900.891,0.379,374.76,9.106,2.158,0.477,2.894,18.7,11.8,0,NA
"2003-12-31",2003,365,17.864,91.135,4.482,899.906,0.373,374.76,7.864,2.152,0.479,2.142,18.9,12.1,0,NA
"2004-01-01",2004,1,18.724,81.089,16.383,899.947,0.661,376.812,8.724,7.864,0.325,5.213,18.2,11.3,0,NA
"2004-01-02",2004,2,18.85,87.166,21.418,900.295,0.95,376.812,8.85,10.281,0.24,3.547,18.5,10.5,0.3,NA
"2004-01-03",2004,3,18.814,87.737,18.069,899.72,0.768,376.812,8.814,8.673,0.292,3.258,20.8,12.9,0,NA
"2004-01-04",2004,4,18.964,86.081,20.457,898.989,0.807,376.812,8.964,9.82,0.257,3.757,22.3,11.6,0,NA
"2004-01-05",2004,5,18.449,91.581,19.193,897.764,0.796,376.812,8.449,9.212,0.279,1.901,23.2,4.8,0,NA
"2004-01-06",2004,6,19.578,85.689,20.632,897.624,0.9,376.812,9.578,9.903,0.253,3.937,20.9,11.7,0,NA
"2004-01-07",2004,7,19.249,84.546,17.036,899.378,0.829,376.812,9.249,8.177,0.308,4.019,18.9,13.8,0.2,NA
"2004-01-08",2004,8,17.724,89.698,15.37,901.157,0.702,376.812,7.724,7.378,0.34,2.323,20.4,13,0,NA
"2004-01-09",2004,9,17.288,94.319,8.276,902.159,0.759,376.812,7.288,3.973,0.426,1.214,20.1,13.4,0,NA
"2004-01-10",2004,10,16.562,99.3,13.23,901.921,1.44,376.812,6.562,6.35,0.374,0.132,19.1,11.2,0,NA
"2004-01-11",2004,11,17.136,99.448,17.624,900.861,1.075,376.812,7.136,8.459,0.308,0.107,17.8,12.1,0,NA
"2004-01-12",2004,12,18.812,86.951,22.268,899.755,1.003,376.812,8.812,10.689,0.231,3.524,17.1,12.6,0,NA
"2004-01-13",2004,13,18.675,83.764,11.946,899.847,0.812,376.812,8.675,5.734,0.39,4.339,17.4,10.4,0,NA
"2004-01-14",2004,14,18.491,83.493,17.302,899.166,1.106,376.812,8.491,8.305,0.292,4.179,18.9,10.6,0,NA
"2004-01-15",2004,15,18.242,80.476,22.235,898.905,1.056,376.812,8.242,10.673,0.221,5.262,21.3,10.6,0,NA
"2004-01-16",2004,16,18.259,85.026,22.437,898.731,0.971,376.812,8.259,10.77,0.224,3.9,22.3,7.4,0,NA
"2004-01-17",2004,17,19.002,80.057,22.399,898.549,1.06,376.812,9.002,10.751,0.232,5.398,20.7,9.4,0,NA
"2004-01-18",2004,18,18.666,84.728,18.554,899.283,0.813,376.812,8.666,8.906,0.291,4.141,24.3,7.6,0,NA
"2004-01-19",2004,19,18.405,84.362,14.455,898.948,0.712,376.812,8.405,6.938,0.359,4.019,22.7,6.6,0,NA
"2004-01-20",2004,20,18.011,94.116,13.863,898.502,0.677,376.812,8.011,6.654,0.392,1.333,18.9,12.5,0,NA
"2004-01-21",2004,21,18.995,86.766,12.315,898.982,0.622,376.812,8.995,5.911,0.38,3.151,21.3,13.1,0.8,NA
"2004-01-22",2004,22,18.677,81.605,22.294,899.655,0.997,376.812,8.677,10.701,0.227,4.878,19.5,11.9,0,NA
"2004-01-23",2004,23,18.967,77.324,9.598,900.277,0.725,376.812,8.967,4.607,0.453,6.139,18.6,10.5,0,NA
"2004-01-24",2004,24,16.937,80.353,8.573,900.03,0.59,376.812,6.937,4.115,0.45,4.285,21.1,9.7,0,NA
"2004-01-25",2004,25,19.406,74.995,8.268,899.984,0.825,376.812,9.406,3.969,0.464,6.509,23.2,2.4,0,NA
"2004-01-26",2004,26,19.846,84.085,14.773,897.067,0.628,376.812,9.846,7.091,0.369,4.42,23.8,3.8,0,NA
"2004-01-27",2004,27,19.334,86.06,17.453,896.855,0.616,376.812,9.334,8.377,0.31,3.625,22.1,3.8,0,NA
"2004-01-28",2004,28,18.479,85.791,14.349,897.435,0.775,376.812,8.479,6.887,0.349,3.618,19,12.2,0,NA
"2004-01-29",2004,29,18.275,89.564,22.586,897.646,0.734,376.812,8.275,10.841,0.242,2.527,24.4,14,0,NA
"2004-01-30",2004,30,18.738,86.922,16.034,898.349,0.495,376.812,8.738,7.696,0.351,3.357,23.4,4.7,0,NA
"2004-01-31",2004,31,18.159,84.67,22.906,898.352,0.748,376.812,8.159,10.995,0.225,3.792,23.8,9.4,0,NA
"2004-02-01",2004,32,16.53,84.646,9.512,898.206,0.316,376.812,6.53,4.566,0.444,3.151,26.2,10.8,0,NA
"2004-02-02",2004,33,18.66,74.933,8.02,898.431,0.192,376.812,8.66,3.85,0.467,6.243,26.2,8.8,0,NA
"2004-02-03",2004,34,19.282,87.494,13.47,898.1,0.507,376.812,9.283,6.466,0.38,3.285,22,14.9,0,NA
"2004-02-04",2004,35,19.287,87.691,22.084,897.979,0.697,376.812,9.287,10.601,0.252,3.123,23.1,11.6,0,NA
"2004-02-05",2004,36,19.714,87.178,11.281,897.347,0.52,376.812,9.714,5.415,0.419,3.238,27.1,6.4,0,NA
"2004-02-06",2004,37,20.415,87.651,19.025,895.831,0.528,376.812,10.415,9.132,0.298,3.343,25.7,9.5,0.1,NA
"2004-02-07",2004,38,20.159,87.51,9.662,897.796,0.469,376.812,10.159,4.638,0.437,3.379,20.8,11.8,0,NA
"2004-02-08",2004,39,18.49,91.414,6.926,898.171,0.247,376.812,8.49,3.325,0.467,2.012,17.2,11.9,0,NA
"2004-02-09",2004,40,20.546,86.735,20.59,897.783,0.674,376.812,10.546,9.883,0.279,3.713,21.2,13.5,0.4,NA
"2004-02-10",2004,41,20.707,87.357,18.322,898.383,0.727,376.812,10.707,8.795,0.31,3.485,23.6,14,0,NA
"2004-02-11",2004,42,18.728,89.756,6.722,898.772,0.327,376.812,8.728,3.226,0.476,2.316,24.8,10.1,0,NA
"2004-02-12",2004,43,18.35,91.597,6.024,898.711,0.606,376.812,8.35,2.891,0.477,1.781,24.6,10.9,0,NA
"2004-02-13",2004,44,19.016,90.484,13.644,899.18,0.762,376.812,9.016,6.549,0.385,2.277,24.3,7.3,0,NA
"2004-02-14",2004,45,19.657,90.871,10.825,899.137,0.429,376.812,9.657,5.196,0.426,2.267,24.6,10.7,0,NA
"2004-02-15",2004,46,20.977,86.597,14.11,898.17,0.505,376.812,10.977,6.773,0.387,3.646,21.7,13.6,1.4,NA
"2004-02-16",2004,47,22.345,87.914,15.071,896.163,0.414,376.812,12.345,7.234,0.376,3.551,19.9,14.2,0.5,NA
"2004-02-18",2004,49,24.079,85.646,14.712,897.332,0.467,376.812,14.079,7.062,0.382,4.591,15.6,12.3,0,NA
"2004-02-19",2004,50,19.526,93.723,3.922,899.923,0.461,376.812,9.526,1.882,0.475,1.507,17.1,9.3,0,NA
"2004-02-20",2004,51,19.066,95.773,9.504,899.01,0.381,376.812,9.066,4.562,0.453,1.039,22.1,4.5,0,NA
"2004-02-21",2004,52,20.654,92.455,14.458,899.083,0.392,376.812,10.654,6.94,0.386,2.06,26.5,6.9,0,NA
"2004-02-22",2004,53,17.236,93.941,4.349,900.101,0.834,376.812,7.236,2.088,0.479,1.188,25.2,6.3,0,NA
"2004-02-23",2004,54,17.236,93.941,4.349,900.101,0.834,376.812,7.236,2.088,0.479,1.188,25.1,8.1,0,NA
